leiden,gene,expression
7,CD3D,0.0
2,CD3D,0.0
6,CD3D,0.0
1,CD3D,2.3091817
3,CD3D,0.0
3,CD3D,0.0
15,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
10,CD3D,0.0
5,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.2871939
1,CD3D,1.2767532
1,CD3D,0.0
3,CD3D,0.0
14,CD3D,0.0
1,CD3D,0.0
1,CD3D,1.9402742
10,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
6,CD3D,0.0
8,CD3D,1.2961884
1,CD3D,0.0
6,CD3D,0.0
1,CD3D,2.3672545
1,CD3D,0.0
1,CD3D,2.3250113
1,CD3D,0.0
3,CD3D,0.0
6,CD3D,0.0
6,CD3D,0.0
11,CD3D,0.0
1,CD3D,3.1046314
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.4972118
3,CD3D,0.0
3,CD3D,1.8074865
6,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.6863011
3,CD3D,0.0
1,CD3D,2.624174
1,CD3D,0.0
3,CD3D,0.0
5,CD3D,1.7736579
3,CD3D,0.0
5,CD3D,1.9933136
10,CD3D,2.5245848
2,CD3D,0.0
1,CD3D,1.8160559
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,3.0612466
5,CD3D,1.4648005
1,CD3D,2.4834871
1,CD3D,2.864703
8,CD3D,0.0
1,CD3D,1.584627
10,CD3D,0.0
5,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,1.9189725
5,CD3D,2.790105
3,CD3D,0.0
1,CD3D,2.6586986
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
5,CD3D,0.7920307
5,CD3D,1.6131281
1,CD3D,2.3631756
1,CD3D,1.3688512
1,CD3D,2.2113333
1,CD3D,2.085635
1,CD3D,2.88371
1,CD3D,0.9312165
1,CD3D,1.5223418
1,CD3D,1.8503319
1,CD3D,1.9520639
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
8,CD3D,0.0
1,CD3D,3.0618289
1,CD3D,2.3382702
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.077085
1,CD3D,1.8902669
3,CD3D,0.0
1,CD3D,2.1239092
1,CD3D,1.6033856
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.5683715
1,CD3D,0.0
1,CD3D,2.5753508
2,CD3D,0.0
5,CD3D,1.9168259
1,CD3D,0.0
3,CD3D,0.0
10,CD3D,0.0
12,CD3D,0.0
1,CD3D,0.0
8,CD3D,2.0048084
1,CD3D,2.5180736
5,CD3D,1.0076405
1,CD3D,0.0
1,CD3D,2.0952637
1,CD3D,1.6400472
1,CD3D,2.4920871
3,CD3D,0.0
1,CD3D,2.7934585
1,CD3D,0.0
1,CD3D,2.7673893
1,CD3D,0.0
1,CD3D,2.8805285
1,CD3D,0.0
5,CD3D,1.5377922
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.5627367
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.2661076
8,CD3D,0.0
3,CD3D,2.7006152
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
6,CD3D,1.3905469
8,CD3D,1.7739289
10,CD3D,0.0
1,CD3D,1.5359298
1,CD3D,0.0
1,CD3D,1.7812128
2,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.0837848
1,CD3D,0.0
9,CD3D,0.0
1,CD3D,1.9767033
3,CD3D,0.0
5,CD3D,2.5634737
0,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.474351
3,CD3D,0.0
1,CD3D,2.2854412
2,CD3D,0.0
1,CD3D,1.9777756
1,CD3D,2.423746
1,CD3D,0.0
1,CD3D,3.0779324
4,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.2992797
1,CD3D,1.4589452
1,CD3D,2.2388175
1,CD3D,2.155829
3,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.501032
6,CD3D,0.0
6,CD3D,0.0
1,CD3D,1.839121
10,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.7676027
1,CD3D,1.4168293
5,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
5,CD3D,1.8554715
1,CD3D,0.98365045
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
5,CD3D,2.2965646
1,CD3D,1.7942638
6,CD3D,0.0
5,CD3D,3.2677622
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.0275187
1,CD3D,2.731604
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.8232305
3,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
10,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.2164156
3,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.5251176
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.6909544
1,CD3D,1.8848466
1,CD3D,1.5235568
2,CD3D,0.0
11,CD3D,0.0
1,CD3D,1.3088658
1,CD3D,1.5088984
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,3.2008138
10,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.2906218
5,CD3D,1.3002535
1,CD3D,0.0
1,CD3D,2.8622952
1,CD3D,2.5577655
0,CD3D,0.0
3,CD3D,0.0
0,CD3D,1.8742844
1,CD3D,2.1263769
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.7540352
2,CD3D,0.0
10,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
5,CD3D,1.5616077
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.8524816
10,CD3D,0.0
5,CD3D,1.312129
3,CD3D,0.0
1,CD3D,2.208684
1,CD3D,2.4815764
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
11,CD3D,0.0
0,CD3D,0.0
7,CD3D,0.0
1,CD3D,2.1610782
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
0,CD3D,0.0
1,CD3D,0.0
1,CD3D,3.1536555
5,CD3D,0.0
1,CD3D,2.595888
2,CD3D,0.0
1,CD3D,0.0
10,CD3D,0.0
1,CD3D,2.0869737
1,CD3D,0.0
3,CD3D,0.0
5,CD3D,2.8459973
2,CD3D,0.0
1,CD3D,0.0
8,CD3D,2.5102024
1,CD3D,2.1956263
1,CD3D,0.0
2,CD3D,0.0
11,CD3D,0.0
1,CD3D,1.2289956
1,CD3D,2.4320927
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.9794771
1,CD3D,1.8258924
1,CD3D,2.3278465
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.673038
3,CD3D,0.0
1,CD3D,2.3067355
5,CD3D,2.3002484
3,CD3D,0.0
1,CD3D,2.081141
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
10,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.595199
2,CD3D,0.0
1,CD3D,2.692876
1,CD3D,1.1521438
3,CD3D,0.0
1,CD3D,2.181034
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.2740207
2,CD3D,0.0
11,CD3D,0.0
5,CD3D,1.9716308
10,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.885589
6,CD3D,0.0
6,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,1.419438
1,CD3D,1.3444496
5,CD3D,2.4270344
5,CD3D,1.774742
2,CD3D,0.0
1,CD3D,2.0470943
1,CD3D,1.9042375
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.0024955
1,CD3D,1.7615753
3,CD3D,0.0
5,CD3D,0.955413
1,CD3D,0.0
3,CD3D,0.32383832
6,CD3D,0.0
1,CD3D,0.0
6,CD3D,0.0
1,CD3D,1.8589691
1,CD3D,1.2509801
6,CD3D,0.0
1,CD3D,2.6094956
5,CD3D,1.3092604
1,CD3D,0.95807886
1,CD3D,2.6890318
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
5,CD3D,1.4914483
2,CD3D,0.0
6,CD3D,0.0
1,CD3D,2.5416389
1,CD3D,1.291769
1,CD3D,3.1161058
1,CD3D,0.0
10,CD3D,0.0
1,CD3D,2.2056599
6,CD3D,0.0
6,CD3D,0.0
3,CD3D,0.0
1,CD3D,3.050734
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.2047262
1,CD3D,0.0
5,CD3D,1.5984885
1,CD3D,0.0
1,CD3D,0.0
8,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.8213191
11,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.4407964
3,CD3D,0.0
1,CD3D,2.4611359
1,CD3D,2.5836878
1,CD3D,2.399455
9,CD3D,0.0
1,CD3D,2.6971672
1,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
5,CD3D,2.150279
1,CD3D,0.0
1,CD3D,2.454301
1,CD3D,2.6783578
1,CD3D,2.478969
1,CD3D,0.0
3,CD3D,0.0
9,CD3D,0.0
1,CD3D,2.1770952
5,CD3D,2.793047
1,CD3D,2.7693136
9,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.9377264
1,CD3D,1.5327905
3,CD3D,0.0
1,CD3D,0.0
5,CD3D,1.9253244
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.5415876
11,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.889313
7,CD3D,0.0
1,CD3D,2.2956843
1,CD3D,2.2519035
1,CD3D,0.0
1,CD3D,2.2425706
2,CD3D,0.0
1,CD3D,2.3271785
1,CD3D,2.6075644
11,CD3D,0.0
3,CD3D,0.0
10,CD3D,0.0
6,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.289656
1,CD3D,1.8998735
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.771593
11,CD3D,0.0
1,CD3D,0.0
10,CD3D,0.0
8,CD3D,0.0
1,CD3D,2.2400165
1,CD3D,2.5074797
1,CD3D,3.2093256
5,CD3D,1.9375569
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.4777377
0,CD3D,1.1969221
3,CD3D,0.0
1,CD3D,1.843137
1,CD3D,1.6841537
1,CD3D,0.0
1,CD3D,1.8458267
2,CD3D,0.0
10,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
5,CD3D,1.5970736
11,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.529509
7,CD3D,0.0
1,CD3D,2.504585
6,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.247249
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.6883929
1,CD3D,0.0
1,CD3D,1.4585651
1,CD3D,2.133148
5,CD3D,2.1328747
1,CD3D,0.0
1,CD3D,0.0
5,CD3D,1.8208851
1,CD3D,2.2643023
1,CD3D,1.0274899
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.6708438
1,CD3D,1.3232428
1,CD3D,1.971897
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.1713376
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
5,CD3D,0.0
1,CD3D,2.5894814
1,CD3D,2.0175014
1,CD3D,2.6848412
8,CD3D,2.1950297
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
6,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.0000975
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.311518
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,3.3596034
10,CD3D,0.0
1,CD3D,0.0
5,CD3D,0.0
1,CD3D,1.3045435
1,CD3D,2.0619218
2,CD3D,0.0
2,CD3D,0.0
3,CD3D,1.9086274
5,CD3D,1.8945744
3,CD3D,0.0
5,CD3D,1.2196686
7,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
6,CD3D,0.0
1,CD3D,1.2044164
5,CD3D,2.0850794
1,CD3D,2.7755766
3,CD3D,0.0
1,CD3D,2.1935353
5,CD3D,2.2392669
10,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
0,CD3D,1.4118016
1,CD3D,2.5869205
1,CD3D,2.0374618
16,CD3D,0.0
3,CD3D,0.0
6,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
10,CD3D,1.4870338
3,CD3D,0.0
6,CD3D,0.0
10,CD3D,0.0
5,CD3D,1.7206587
2,CD3D,0.0
1,CD3D,1.0859739
3,CD3D,0.0
0,CD3D,0.0
1,CD3D,2.0080583
3,CD3D,0.0
5,CD3D,2.5082197
3,CD3D,0.0
1,CD3D,2.4443924
1,CD3D,2.2479806
11,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.9583555
9,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
6,CD3D,0.0
11,CD3D,0.0
3,CD3D,2.978419
1,CD3D,2.1573493
1,CD3D,2.7174022
1,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.5788817
10,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.5085158
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.9369215
5,CD3D,2.7549996
1,CD3D,0.0
3,CD3D,0.0
11,CD3D,0.0
5,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
5,CD3D,1.8235658
1,CD3D,2.3852642
11,CD3D,0.0
2,CD3D,0.0
3,CD3D,2.6190474
5,CD3D,2.1287868
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.4997754
3,CD3D,0.0
1,CD3D,1.2860558
1,CD3D,2.3445544
1,CD3D,2.2328486
1,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.5348392
3,CD3D,0.0
1,CD3D,1.8774934
1,CD3D,2.1665335
0,CD3D,1.4826369
1,CD3D,2.033604
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
5,CD3D,2.5456004
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,3.1303434
3,CD3D,0.0
3,CD3D,0.0
6,CD3D,0.0
8,CD3D,1.9976152
3,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.352779
1,CD3D,2.460156
6,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.6435732
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.268823
5,CD3D,2.069242
5,CD3D,2.475472
5,CD3D,1.5327905
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
9,CD3D,0.0
1,CD3D,1.7070428
3,CD3D,0.0
3,CD3D,0.0
9,CD3D,0.0
1,CD3D,0.0
10,CD3D,0.0
1,CD3D,1.6388758
1,CD3D,0.0
8,CD3D,2.4107206
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.5081704
3,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.939594
1,CD3D,1.1462536
1,CD3D,1.6177022
1,CD3D,2.627004
3,CD3D,0.0
6,CD3D,0.0
1,CD3D,2.1862776
1,CD3D,1.9311423
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.2763703
1,CD3D,2.607041
3,CD3D,0.0
1,CD3D,2.3893032
1,CD3D,2.4931047
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.95976555
11,CD3D,0.0
1,CD3D,2.5389125
3,CD3D,0.0
1,CD3D,2.5972505
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.037752
1,CD3D,3.4393249
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.7130108
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
8,CD3D,2.4670386
5,CD3D,1.4554077
3,CD3D,0.0
5,CD3D,0.0
10,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.3360174
1,CD3D,2.370557
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
11,CD3D,0.0
1,CD3D,2.9840016
6,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
0,CD3D,0.0
3,CD3D,0.0
3,CD3D,2.782014
1,CD3D,2.1663053
1,CD3D,1.7240574
1,CD3D,2.608205
1,CD3D,2.1563354
3,CD3D,0.0
1,CD3D,2.0927675
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
11,CD3D,0.0
1,CD3D,1.7208471
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
10,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
6,CD3D,0.0
2,CD3D,0.0
6,CD3D,0.0
7,CD3D,0.0
1,CD3D,2.6050076
3,CD3D,0.0
1,CD3D,2.5708776
1,CD3D,1.8831432
1,CD3D,0.0
1,CD3D,2.664989
1,CD3D,1.2615825
3,CD3D,0.0
1,CD3D,0.0
1,CD3D,1.9558326
1,CD3D,1.4571738
11,CD3D,0.0
8,CD3D,0.0
1,CD3D,2.4881978
5,CD3D,1.8702595
6,CD3D,0.0
1,CD3D,0.0
6,CD3D,1.585784
11,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
3,CD3D,2.8530085
1,CD3D,0.0
8,CD3D,2.1365447
2,CD3D,0.0
6,CD3D,2.615516
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.356446
1,CD3D,0.0
1,CD3D,1.1452297
3,CD3D,2.0828617
3,CD3D,0.0
5,CD3D,0.98145473
3,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
9,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
0,CD3D,1.0914637
1,CD3D,1.5889567
3,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.1953778
8,CD3D,0.0
11,CD3D,0.0
1,CD3D,2.5879629
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.3884683
3,CD3D,0.0
5,CD3D,1.7496957
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
11,CD3D,0.0
5,CD3D,2.1647108
5,CD3D,0.0
2,CD3D,0.0
3,CD3D,0.0
10,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.4523587
3,CD3D,0.0
10,CD3D,1.6998626
6,CD3D,0.0
1,CD3D,0.0
11,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.9788493
1,CD3D,0.0
1,CD3D,2.581943
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.5121983
1,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
9,CD3D,0.0
1,CD3D,2.815324
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.0112286
1,CD3D,2.5231564
3,CD3D,0.0
1,CD3D,1.9091167
3,CD3D,0.0
6,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
5,CD3D,1.640885
2,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
10,CD3D,0.0
1,CD3D,0.0
1,CD3D,1.4756366
5,CD3D,2.2463412
2,CD3D,0.0
5,CD3D,1.3972689
1,CD3D,1.9299668
1,CD3D,0.0
5,CD3D,2.825218
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,3.014714
3,CD3D,0.0
1,CD3D,2.5359092
1,CD3D,2.3800871
7,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
11,CD3D,0.0
10,CD3D,0.0
5,CD3D,2.545059
1,CD3D,1.9713649
5,CD3D,2.4613538
3,CD3D,0.0
1,CD3D,1.9896716
3,CD3D,0.0
1,CD3D,2.5140636
1,CD3D,2.5071347
5,CD3D,1.3904337
2,CD3D,0.0
1,CD3D,1.8652456
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.796102
1,CD3D,0.0
1,CD3D,2.0086167
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.4882314
3,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.4978855
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
1,CD3D,2.1883848
1,CD3D,1.995141
3,CD3D,0.0
1,CD3D,2.612233
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,0.0
5,CD3D,1.5317949
1,CD3D,2.120158
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.8700274
1,CD3D,1.8690995
1,CD3D,1.7496957
1,CD3D,2.6935184
1,CD3D,1.4397343
1,CD3D,0.0
3,CD3D,0.0
1,CD3D,1.518293
3,CD3D,0.0
1,CD3D,2.4752584
1,CD3D,0.0
1,CD3D,1.0995464
7,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
4,CD3D,0.0
7,CD3D,0.0
6,CD3D,0.0
1,CD3D,0.0
5,CD3D,2.1990755
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.5682046
2,CD3D,0.0
1,CD3D,2.5408487
1,CD3D,1.6789917
7,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.0202518
2,CD3D,0.0
2,CD3D,0.0
5,CD3D,2.294614
1,CD3D,1.7709551
10,CD3D,0.0
2,CD3D,0.0
10,CD3D,0.0
1,CD3D,2.7934585
2,CD3D,0.0
1,CD3D,2.0582378
2,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
5,CD3D,2.0664263
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.6984158
1,CD3D,0.0
1,CD3D,2.545059
7,CD3D,0.0
1,CD3D,1.926451
1,CD3D,0.0
1,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.0607252
1,CD3D,0.0
1,CD3D,2.317388
0,CD3D,0.0
1,CD3D,2.3532956
2,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
7,CD3D,0.0
10,CD3D,2.2611399
3,CD3D,0.0
6,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
5,CD3D,1.626781
0,CD3D,0.0
7,CD3D,0.0
0,CD3D,0.0
2,CD3D,0.0
5,CD3D,0.0
5,CD3D,2.413186
1,CD3D,1.5345011
2,CD3D,0.0
7,CD3D,0.0
2,CD3D,0.0
5,CD3D,1.5795095
1,CD3D,1.4970772
6,CD3D,0.0
5,CD3D,1.8871714
1,CD3D,1.9554418
3,CD3D,0.0
8,CD3D,0.0
10,CD3D,0.0
1,CD3D,1.422058
2,CD3D,0.0
1,CD3D,2.1232612
5,CD3D,2.4578092
4,CD3D,0.0
1,CD3D,2.4475217
3,CD3D,0.0
1,CD3D,2.7878368
7,CD3D,0.0
8,CD3D,0.0
1,CD3D,2.6187854
5,CD3D,1.9725361
2,CD3D,0.0
8,CD3D,0.0
3,CD3D,1.8521417
7,CD3D,0.0
5,CD3D,1.9142255
3,CD3D,0.0
10,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.4218729
5,CD3D,2.26191
1,CD3D,2.0986044
2,CD3D,0.0
8,CD3D,1.3499267
7,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,3.6301827
12,CD3D,0.0
10,CD3D,1.3225019
10,CD3D,0.0
0,CD3D,0.0
7,CD3D,0.0
7,CD3D,0.0
1,CD3D,1.3434023
7,CD3D,0.0
5,CD3D,1.7909267
8,CD3D,2.1260424
3,CD3D,0.0
10,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.5564988
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,1.9162492
1,CD3D,1.7867769
7,CD3D,0.0
2,CD3D,0.0
7,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
5,CD3D,2.2839355
1,CD3D,2.2724578
2,CD3D,0.0
10,CD3D,2.952241
1,CD3D,0.0
7,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.80621
7,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,1.5145463
3,CD3D,0.0
1,CD3D,1.599591
10,CD3D,0.0
2,CD3D,0.0
8,CD3D,0.0
1,CD3D,1.2971536
2,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
5,CD3D,0.0
7,CD3D,0.0
1,CD3D,1.1323854
1,CD3D,1.6599302
2,CD3D,0.0
7,CD3D,0.0
5,CD3D,1.3930446
5,CD3D,1.3679777
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,2.6765494
2,CD3D,0.0
1,CD3D,1.7932888
1,CD3D,2.6295302
10,CD3D,0.0
1,CD3D,1.5491284
10,CD3D,0.0
1,CD3D,2.6334906
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,1.754819
1,CD3D,1.3008367
5,CD3D,1.3635213
1,CD3D,0.0
6,CD3D,0.0
2,CD3D,0.0
1,CD3D,0.0
1,CD3D,0.0
11,CD3D,0.0
10,CD3D,0.0
7,CD3D,0.0
2,CD3D,0.0
5,CD3D,2.2385678
2,CD3D,0.0
2,CD3D,0.0
2,CD3D,0.0
5,CD3D,2.3684235
1,CD3D,2.391105
1,CD3D,0.0
0,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.9967542
1,CD3D,0.0
3,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.3121812
2,CD3D,0.0
2,CD3D,0.0
1,CD3D,2.6237786
1,CD3D,2.493359
1,CD3D,1.5598243
2,CD3D,0.0
1,CD3D,2.4833863
0,CD3D,1.5681885
1,CD3D,0.0
2,CD3D,0.0
1,CD3D,3.5432634
1,CD3D,1.8698727
2,CD3D,0.0
1,CD3D,2.206283
2,CD3D,0.0
2,CD3D,0.0
