UMAP_1,UMAP_2,leiden,cell_type
10.985348,7.428224,1,Classical monocytes
9.846884,6.1263022,1,Classical monocytes
6.5175905,1.0222685,3,Non-classical monocytes
10.514864,12.783068,0,Classical monocytes
8.828481,3.4128153,7,Non-classical monocytes
10.634412,9.17443,2,Classical monocytes
9.154099,4.451013,1,Classical monocytes
4.2579694,1.1942242,3,Non-classical monocytes
12.185229,10.372134,2,Classical monocytes
10.246585,5.987302,1,Classical monocytes
4.7999854,1.0615488,3,Non-classical monocytes
11.687943,4.8100767,8,Classical monocytes
12.58508,11.161435,0,Classical monocytes
6.9881997,10.836483,4,Intermediate monocytes
11.985439,9.896893,2,Classical monocytes
10.416556,12.150103,0,Classical monocytes
5.89878,1.4722917,3,Non-classical monocytes
12.204161,9.520251,2,Classical monocytes
10.805913,12.201349,0,Classical monocytes
11.958362,7.059773,1,Classical monocytes
10.853714,9.323284,2,Classical monocytes
11.11277,10.356155,6,Classical monocytes
11.431574,6.444447,1,Classical monocytes
8.717121,3.0604908,7,Non-classical monocytes
11.362164,5.077591,8,Classical monocytes
11.00752,6.9374,1,Classical monocytes
10.449744,11.413037,0,Classical monocytes
11.36954,12.479342,0,Classical monocytes
11.907518,11.586774,0,Classical monocytes
12.647299,8.978542,2,Classical monocytes
8.397039,9.174438,4,Intermediate monocytes
10.995569,6.0886116,1,Classical monocytes
11.869986,9.104257,2,Classical monocytes
7.664817,9.648477,4,Intermediate monocytes
13.517451,12.105448,0,Classical monocytes
9.138922,8.501469,6,Classical monocytes
11.0353,11.066382,6,Classical monocytes
10.013026,9.942176,6,Classical monocytes
11.168018,6.854333,1,Classical monocytes
10.769148,8.384437,2,Classical monocytes
6.9355755,11.101053,4,Intermediate monocytes
11.380121,8.454507,2,Classical monocytes
10.5988245,6.73007,1,Classical monocytes
4.974565,0.3898826,3,Non-classical monocytes
11.439094,8.896808,2,Classical monocytes
11.595367,8.333454,2,Classical monocytes
10.818933,7.221905,1,Classical monocytes
9.574967,10.543753,5,Classical monocytes
10.302468,5.5427055,1,Classical monocytes
10.822711,7.649017,5,Classical monocytes
11.257254,6.148956,1,Classical monocytes
13.11043,10.47331,2,Classical monocytes
11.943895,10.110651,2,Classical monocytes
9.872453,12.230582,0,Classical monocytes
11.073908,13.621465,0,Classical monocytes
12.113682,11.108571,0,Classical monocytes
10.256174,7.6795726,1,Classical monocytes
7.198305,1.6484485,3,Non-classical monocytes
10.713929,10.319717,2,Classical monocytes
12.347653,7.576291,2,Classical monocytes
5.3385057,1.5305123,3,Non-classical monocytes
9.281507,4.252291,1,Classical monocytes
11.5234165,12.484209,0,Classical monocytes
11.627106,8.514857,2,Classical monocytes
7.34587,9.321996,4,Intermediate monocytes
6.0821157,1.8569188,3,Non-classical monocytes
6.79728,1.8047544,3,Non-classical monocytes
10.78111,13.318238,0,Classical monocytes
6.018536,0.9576939,3,Non-classical monocytes
9.795045,6.382958,1,Classical monocytes
11.420022,10.684408,0,Classical monocytes
9.465704,7.1442537,1,Classical monocytes
11.48227,10.378827,2,Classical monocytes
11.05309,6.518705,1,Classical monocytes
8.605806,5.3547244,1,Classical monocytes
7.6439633,10.083863,4,Intermediate monocytes
5.726101,1.6199015,3,Non-classical monocytes
12.030174,12.368911,0,Classical monocytes
11.5463505,7.382262,1,Classical monocytes
12.904842,11.909241,0,Classical monocytes
10.226851,5.059449,1,Classical monocytes
9.490889,4.911464,1,Classical monocytes
11.976542,9.469822,2,Classical monocytes
9.936092,5.8619394,1,Classical monocytes
11.117363,5.817585,1,Classical monocytes
12.420544,10.859069,0,Classical monocytes
9.784194,5.692861,1,Classical monocytes
6.9699883,1.8331006,3,Non-classical monocytes
12.535343,12.157062,0,Classical monocytes
4.388653,0.46987858,3,Non-classical monocytes
10.343926,10.111929,6,Classical monocytes
11.089512,12.531469,0,Classical monocytes
10.841694,10.676473,2,Classical monocytes
10.0134325,12.719778,0,Classical monocytes
10.817181,9.321979,2,Classical monocytes
10.074272,5.7962084,1,Classical monocytes
12.365778,11.251282,0,Classical monocytes
9.188809,6.3953567,1,Classical monocytes
11.6059475,10.894086,2,Classical monocytes
12.267669,12.116825,0,Classical monocytes
12.599149,12.323606,0,Classical monocytes
10.108761,7.370006,1,Classical monocytes
11.62573,10.938633,0,Classical monocytes
11.006458,10.282069,2,Classical monocytes
11.0523815,10.994408,6,Classical monocytes
10.83803,6.4359922,1,Classical monocytes
7.560032,3.9305289,4,Intermediate monocytes
11.212153,7.6557803,2,Classical monocytes
12.602925,7.6728272,2,Classical monocytes
9.544118,5.2021832,1,Classical monocytes
6.750378,1.6907209,3,Non-classical monocytes
12.087944,8.885503,2,Classical monocytes
7.4920764,10.892216,4,Intermediate monocytes
11.224081,12.434211,0,Classical monocytes
11.356598,13.232344,0,Classical monocytes
11.474011,8.790829,2,Classical monocytes
7.12472,11.001952,4,Intermediate monocytes
12.586284,9.365194,2,Classical monocytes
11.191721,13.439838,0,Classical monocytes
9.540476,7.972696,5,Classical monocytes
11.374475,11.871198,0,Classical monocytes
13.207261,10.070796,8,Classical monocytes
11.252967,7.1720557,1,Classical monocytes
4.8270593,1.1298051,3,Non-classical monocytes
11.766914,8.533161,2,Classical monocytes
8.371838,3.9508636,7,Non-classical monocytes
12.358011,9.688183,2,Classical monocytes
11.404673,9.294993,2,Classical monocytes
9.833542,8.498947,5,Classical monocytes
8.278667,9.96197,4,Intermediate monocytes
8.793544,3.8087556,1,Classical monocytes
7.296739,2.4911163,3,Non-classical monocytes
11.660692,4.6030927,8,Classical monocytes
5.816573,1.1592994,3,Non-classical monocytes
9.914884,11.872112,0,Classical monocytes
12.989808,11.856435,0,Classical monocytes
12.347102,11.913815,0,Classical monocytes
8.958484,3.8841128,7,Non-classical monocytes
9.383529,7.293372,1,Classical monocytes
11.237605,12.932554,0,Classical monocytes
11.633863,8.604502,2,Classical monocytes
10.245706,11.112757,0,Classical monocytes
10.086999,8.279027,2,Classical monocytes
9.0017805,5.8015394,1,Classical monocytes
7.974223,10.8011055,4,Intermediate monocytes
9.702118,9.216025,6,Classical monocytes
9.349526,8.925846,5,Classical monocytes
7.150561,1.6802185,3,Non-classical monocytes
9.626622,6.888972,1,Classical monocytes
9.5880575,9.405239,5,Classical monocytes
11.026167,6.708394,1,Classical monocytes
10.0915365,5.4839845,1,Classical monocytes
11.133,9.896938,2,Classical monocytes
10.972977,8.436326,2,Classical monocytes
4.8829145,0.17593108,3,Non-classical monocytes
12.861873,12.858387,0,Classical monocytes
12.731102,12.033723,0,Classical monocytes
10.382057,7.1648936,1,Classical monocytes
11.554079,10.800381,0,Classical monocytes
11.536211,9.734561,2,Classical monocytes
12.950098,10.493364,2,Classical monocytes
10.536565,8.978714,2,Classical monocytes
8.093659,3.0557535,7,Non-classical monocytes
10.8902025,8.806162,1,Classical monocytes
11.321793,6.898882,1,Classical monocytes
10.323069,10.939974,6,Classical monocytes
9.454558,8.32985,1,Classical monocytes
8.792542,5.2504587,1,Classical monocytes
9.013358,4.0529475,7,Non-classical monocytes
9.851684,4.5136366,1,Classical monocytes
11.214243,8.367908,2,Classical monocytes
11.731216,6.749692,1,Classical monocytes
11.766023,10.233783,2,Classical monocytes
10.942697,4.9199843,1,Classical monocytes
6.118473,0.91972506,3,Non-classical monocytes
11.667953,11.128359,0,Classical monocytes
10.900162,11.587515,0,Classical monocytes
10.917237,10.886855,0,Classical monocytes
12.055702,9.332802,2,Classical monocytes
11.40871,11.81288,0,Classical monocytes
5.2854643,1.1103251,3,Non-classical monocytes
13.024876,12.505335,0,Classical monocytes
8.059622,11.190284,4,Intermediate monocytes
9.796135,12.872129,0,Classical monocytes
11.374287,12.429342,0,Classical monocytes
10.352103,6.258109,1,Classical monocytes
9.629686,6.897164,1,Classical monocytes
6.0636053,1.4288676,3,Non-classical monocytes
11.915515,13.031431,0,Classical monocytes
11.216009,11.228726,0,Classical monocytes
8.554248,7.0480967,1,Classical monocytes
12.463548,7.735005,2,Classical monocytes
12.724149,11.444419,0,Classical monocytes
6.212815,1.7008713,3,Non-classical monocytes
11.080743,11.635367,0,Classical monocytes
10.646193,7.7726326,5,Classical monocytes
10.218316,5.281546,1,Classical monocytes
5.7390356,0.83213794,3,Non-classical monocytes
8.933203,5.039885,1,Classical monocytes
11.319946,10.974493,0,Classical monocytes
9.831454,6.6710258,1,Classical monocytes
11.181874,8.801746,2,Classical monocytes
11.65591,7.683718,2,Classical monocytes
10.5192175,12.151689,0,Classical monocytes
10.414761,8.162199,2,Classical monocytes
10.11005,8.76567,2,Classical monocytes
9.828463,11.453975,0,Classical monocytes
12.280385,10.608646,2,Classical monocytes
13.421997,8.935589,2,Classical monocytes
12.128056,10.71128,2,Classical monocytes
12.661875,12.824958,0,Classical monocytes
8.095316,2.2905946,3,Non-classical monocytes
12.04214,7.942776,2,Classical monocytes
11.515933,9.880746,2,Classical monocytes
9.934036,5.886516,1,Classical monocytes
4.3361907,0.71845496,3,Non-classical monocytes
11.384194,7.1842685,1,Classical monocytes
11.095049,5.661865,1,Classical monocytes
7.1840796,3.25937,3,Non-classical monocytes
10.803724,7.737094,1,Classical monocytes
11.158437,6.035406,1,Classical monocytes
12.873241,12.045086,0,Classical monocytes
10.310688,10.298783,6,Classical monocytes
10.691503,9.919098,2,Classical monocytes
9.389193,5.7669415,1,Classical monocytes
12.770255,11.917831,0,Classical monocytes
11.996642,5.5203996,8,Classical monocytes
10.390731,7.495106,1,Classical monocytes
10.68327,10.173263,6,Classical monocytes
7.178648,2.3033247,3,Non-classical monocytes
4.5048175,1.067005,3,Non-classical monocytes
10.902744,5.8532867,1,Classical monocytes
13.390687,9.142129,2,Classical monocytes
9.205125,6.453914,1,Classical monocytes
9.05627,4.3549685,7,Non-classical monocytes
4.791912,1.6761163,3,Non-classical monocytes
10.154672,5.112978,1,Classical monocytes
10.402273,7.8522143,2,Classical monocytes
11.037686,7.3818536,1,Classical monocytes
13.093661,10.620748,2,Classical monocytes
9.733459,8.392829,1,Classical monocytes
10.77652,12.583758,0,Classical monocytes
9.944913,6.827928,1,Classical monocytes
7.6133275,1.9870644,3,Non-classical monocytes
9.2194805,8.7122135,5,Classical monocytes
12.688256,12.531807,0,Classical monocytes
4.8850565,1.5020351,3,Non-classical monocytes
10.051484,9.175756,2,Classical monocytes
10.883191,7.3542924,2,Classical monocytes
11.548634,6.8567424,1,Classical monocytes
11.306921,10.243907,2,Classical monocytes
6.083068,1.2882442,3,Non-classical monocytes
8.846265,4.5606046,1,Classical monocytes
10.539475,10.602365,2,Classical monocytes
8.520139,4.5038486,7,Non-classical monocytes
10.52174,5.2398467,1,Classical monocytes
11.09971,12.512265,0,Classical monocytes
10.22213,7.1442046,1,Classical monocytes
9.677166,9.846823,6,Classical monocytes
10.810088,9.737841,2,Classical monocytes
10.303054,6.4813433,1,Classical monocytes
10.954546,13.515224,0,Classical monocytes
6.678733,1.3012179,3,Non-classical monocytes
11.707713,8.753325,2,Classical monocytes
7.2607512,1.4853901,3,Non-classical monocytes
9.710551,4.171396,1,Classical monocytes
9.660001,11.508625,0,Classical monocytes
10.731383,4.793314,1,Classical monocytes
10.147257,4.1104746,1,Classical monocytes
8.734257,6.0712433,1,Classical monocytes
8.689754,9.867631,4,Intermediate monocytes
10.901685,10.046596,2,Classical monocytes
7.908562,3.2693222,3,Non-classical monocytes
12.423208,8.554468,2,Classical monocytes
11.848098,12.629216,0,Classical monocytes
7.3406096,1.2997172,3,Non-classical monocytes
11.494774,7.885835,1,Classical monocytes
12.127099,9.760601,2,Classical monocytes
10.326064,5.9537406,1,Classical monocytes
9.087036,5.8855658,1,Classical monocytes
11.049672,11.888943,0,Classical monocytes
10.924246,12.502368,0,Classical monocytes
9.807049,8.477494,2,Classical monocytes
10.594663,5.5296154,1,Classical monocytes
10.299913,5.5536423,1,Classical monocytes
8.655454,4.8307486,1,Classical monocytes
5.880995,0.98216796,3,Non-classical monocytes
9.718212,12.103501,0,Classical monocytes
8.2941065,10.523975,4,Intermediate monocytes
12.306135,12.887251,0,Classical monocytes
4.8615675,1.3980492,3,Non-classical monocytes
8.322113,10.224685,4,Intermediate monocytes
13.251084,10.460806,8,Classical monocytes
4.582054,0.29694965,3,Non-classical monocytes
11.308832,7.9247403,2,Classical monocytes
10.629354,7.1812468,1,Classical monocytes
9.253875,6.4371843,1,Classical monocytes
9.623522,7.9722867,6,Classical monocytes
9.801757,9.563273,5,Classical monocytes
10.617733,9.224873,2,Classical monocytes
9.56566,5.5627804,1,Classical monocytes
7.636153,10.789735,4,Intermediate monocytes
10.69591,9.447124,2,Classical monocytes
8.095451,10.392475,4,Intermediate monocytes
10.483587,8.175146,2,Classical monocytes
12.680409,8.29972,2,Classical monocytes
9.154528,3.485258,7,Non-classical monocytes
10.602185,4.962894,1,Classical monocytes
12.232051,11.889275,0,Classical monocytes
11.745633,9.108907,2,Classical monocytes
11.631535,13.215271,0,Classical monocytes
10.245287,12.149419,0,Classical monocytes
9.748697,5.484215,1,Classical monocytes
13.150211,11.664551,0,Classical monocytes
11.720054,5.5949163,8,Classical monocytes
11.504754,10.143758,6,Classical monocytes
11.282729,12.6598215,0,Classical monocytes
10.404562,9.106395,2,Classical monocytes
8.376502,9.484764,4,Intermediate monocytes
10.608847,8.581421,2,Classical monocytes
11.058741,7.8689823,2,Classical monocytes
11.244368,8.251976,2,Classical monocytes
12.040849,12.69603,0,Classical monocytes
11.943626,13.500976,0,Classical monocytes
12.827738,10.847615,0,Classical monocytes
12.295586,12.141352,0,Classical monocytes
11.710727,11.158742,0,Classical monocytes
11.613136,9.076971,2,Classical monocytes
9.506617,3.6329613,7,Non-classical monocytes
11.627348,9.7404,2,Classical monocytes
10.897244,7.7482333,2,Classical monocytes
10.917849,10.769813,2,Classical monocytes
12.988947,9.899058,2,Classical monocytes
9.921675,10.096595,6,Classical monocytes
10.87105,6.139596,1,Classical monocytes
12.1884365,11.503239,0,Classical monocytes
9.943368,9.171789,5,Classical monocytes
13.17787,9.255516,2,Classical monocytes
9.693659,12.163923,0,Classical monocytes
6.6583233,1.4491787,3,Non-classical monocytes
13.427288,10.48302,2,Classical monocytes
7.3942175,1.5034584,3,Non-classical monocytes
12.44955,7.437034,1,Classical monocytes
10.238194,8.152256,2,Classical monocytes
12.225223,9.229797,2,Classical monocytes
12.404136,11.02333,0,Classical monocytes
12.088771,6.9179296,1,Classical monocytes
7.552435,4.123924,4,Intermediate monocytes
12.062931,8.713356,2,Classical monocytes
11.392805,8.922675,2,Classical monocytes
7.5353346,10.899723,4,Intermediate monocytes
10.389496,11.942985,0,Classical monocytes
8.613656,4.913609,1,Classical monocytes
11.259989,5.8226705,1,Classical monocytes
11.607522,7.660505,2,Classical monocytes
9.865858,6.7152586,1,Classical monocytes
11.036809,9.589878,2,Classical monocytes
9.891454,11.026703,0,Classical monocytes
11.409215,8.599837,2,Classical monocytes
11.544608,9.200316,2,Classical monocytes
10.390963,8.973991,2,Classical monocytes
12.087613,12.958527,0,Classical monocytes
12.104247,13.098016,0,Classical monocytes
11.7053585,12.085241,0,Classical monocytes
12.480513,8.916903,2,Classical monocytes
10.595185,10.294808,2,Classical monocytes
11.298729,11.959822,0,Classical monocytes
10.053934,4.786247,1,Classical monocytes
12.663885,12.554804,0,Classical monocytes
8.892454,10.309196,4,Intermediate monocytes
8.822482,6.686946,1,Classical monocytes
10.589046,8.861273,5,Classical monocytes
11.406963,12.658346,0,Classical monocytes
5.6872663,0.65328336,3,Non-classical monocytes
12.527703,9.632278,2,Classical monocytes
10.694421,8.998998,2,Classical monocytes
12.872288,12.633665,0,Classical monocytes
10.189737,13.443238,0,Classical monocytes
9.882509,4.0078254,1,Classical monocytes
12.534785,10.73854,2,Classical monocytes
9.701373,10.326141,5,Classical monocytes
12.834533,13.004242,0,Classical monocytes
10.514579,7.7985373,5,Classical monocytes
5.623674,0.75969297,3,Non-classical monocytes
11.855897,11.881256,0,Classical monocytes
10.296639,12.48367,0,Classical monocytes
9.529309,6.576633,1,Classical monocytes
4.4437604,1.0428938,3,Non-classical monocytes
8.136176,2.569841,7,Non-classical monocytes
8.864239,5.745902,1,Classical monocytes
9.370261,4.2939415,1,Classical monocytes
12.460074,8.844976,2,Classical monocytes
9.38425,6.082262,1,Classical monocytes
10.660748,10.691639,2,Classical monocytes
12.385703,10.001011,2,Classical monocytes
10.725062,5.404138,1,Classical monocytes
12.289852,8.898475,2,Classical monocytes
11.801218,8.999847,2,Classical monocytes
13.245343,9.948887,8,Classical monocytes
10.947464,7.699025,2,Classical monocytes
12.930695,10.776234,0,Classical monocytes
12.272094,8.44691,2,Classical monocytes
7.6062756,10.365609,4,Intermediate monocytes
7.7540684,10.732849,4,Intermediate monocytes
9.244821,3.3332522,7,Non-classical monocytes
9.957142,7.6261554,1,Classical monocytes
8.814034,8.11716,5,Classical monocytes
11.852209,9.443166,2,Classical monocytes
12.226537,8.656406,2,Classical monocytes
11.151224,5.6388154,1,Classical monocytes
7.8804016,2.1392233,3,Non-classical monocytes
12.053728,10.956271,0,Classical monocytes
10.974179,9.612211,2,Classical monocytes
12.925262,8.931528,2,Classical monocytes
4.7770205,0.9782436,3,Non-classical monocytes
11.267871,12.302503,0,Classical monocytes
6.842093,10.9319315,4,Intermediate monocytes
5.3250175,1.1905421,3,Non-classical monocytes
12.556839,8.583157,2,Classical monocytes
11.268915,8.494856,2,Classical monocytes
12.255743,11.693744,0,Classical monocytes
12.211796,13.355292,0,Classical monocytes
11.254434,11.812125,0,Classical monocytes
12.540056,11.369159,0,Classical monocytes
12.087626,12.133821,0,Classical monocytes
10.032844,12.491342,0,Classical monocytes
11.844951,12.109111,0,Classical monocytes
9.843207,7.310609,1,Classical monocytes
11.548481,12.952662,0,Classical monocytes
9.25683,4.2002254,1,Classical monocytes
12.312641,9.428369,2,Classical monocytes
10.848309,5.2256346,1,Classical monocytes
9.568505,7.806066,1,Classical monocytes
11.410732,10.249762,2,Classical monocytes
9.787993,7.6016016,5,Classical monocytes
9.880191,7.1010456,1,Classical monocytes
12.598796,8.152438,2,Classical monocytes
12.436275,10.694673,0,Classical monocytes
10.553835,12.255304,0,Classical monocytes
9.614421,3.924704,1,Classical monocytes
10.545272,7.8566875,2,Classical monocytes
4.466417,0.6215767,3,Non-classical monocytes
4.8051176,0.25677252,3,Non-classical monocytes
11.988776,12.248873,0,Classical monocytes
9.837542,12.888408,0,Classical monocytes
11.91391,7.8309584,2,Classical monocytes
13.355171,9.813533,8,Classical monocytes
11.415122,10.477602,2,Classical monocytes
8.75384,8.770345,5,Classical monocytes
11.697928,9.794458,2,Classical monocytes
6.4761915,2.1903803,3,Non-classical monocytes
9.961515,10.949314,6,Classical monocytes
8.543493,4.6553197,1,Classical monocytes
12.699466,9.734169,2,Classical monocytes
11.605731,11.188001,0,Classical monocytes
7.6972194,9.616164,4,Intermediate monocytes
8.391117,3.7502093,7,Non-classical monocytes
9.966498,10.485886,6,Classical monocytes
10.316993,10.925159,0,Classical monocytes
7.4524817,9.321579,4,Intermediate monocytes
4.618743,1.3528467,3,Non-classical monocytes
9.853215,9.483409,6,Classical monocytes
9.981227,9.623077,5,Classical monocytes
10.17582,6.7439027,1,Classical monocytes
12.969328,11.889688,0,Classical monocytes
7.481094,1.7401211,3,Non-classical monocytes
8.67886,6.8851333,1,Classical monocytes
7.8291907,10.099199,4,Intermediate monocytes
7.5840564,10.201159,4,Intermediate monocytes
4.70247,0.7900568,3,Non-classical monocytes
10.1555395,12.688652,0,Classical monocytes
8.781707,8.715595,5,Classical monocytes
11.324329,12.9762745,0,Classical monocytes
12.880714,10.168012,2,Classical monocytes
7.8294287,8.708842,4,Intermediate monocytes
10.991017,8.689799,2,Classical monocytes
10.24172,8.888624,2,Classical monocytes
8.86167,3.8055375,7,Non-classical monocytes
5.4281845,0.4412761,3,Non-classical monocytes
9.3735285,11.887023,0,Classical monocytes
8.565655,3.122094,7,Non-classical monocytes
9.401703,7.1790543,1,Classical monocytes
11.019217,5.582743,1,Classical monocytes
6.595987,1.91898,3,Non-classical monocytes
9.909491,8.536424,2,Classical monocytes
10.456171,7.2229266,1,Classical monocytes
11.234562,8.209737,2,Classical monocytes
12.11156,13.031526,0,Classical monocytes
9.5924225,6.5191994,1,Classical monocytes
10.746096,9.405374,2,Classical monocytes
5.1172104,0.3510149,3,Non-classical monocytes
10.968269,8.644309,2,Classical monocytes
12.108834,7.5819187,1,Classical monocytes
9.681244,8.155917,6,Classical monocytes
11.394465,6.3238096,1,Classical monocytes
10.833693,6.388788,1,Classical monocytes
10.078814,6.106089,1,Classical monocytes
10.199626,12.877341,0,Classical monocytes
8.451932,10.49987,4,Intermediate monocytes
13.002931,8.856772,2,Classical monocytes
12.29607,12.409458,0,Classical monocytes
10.317219,10.349305,5,Classical monocytes
11.357276,13.004982,0,Classical monocytes
7.2622576,9.844544,4,Intermediate monocytes
5.4355683,0.8513851,3,Non-classical monocytes
12.916162,10.9181,2,Classical monocytes
10.760699,9.850183,2,Classical monocytes
11.696761,8.182949,2,Classical monocytes
10.051217,7.1051965,1,Classical monocytes
12.76212,10.561273,2,Classical monocytes
11.486545,7.1921782,1,Classical monocytes
11.018235,12.90789,0,Classical monocytes
11.675388,9.209674,2,Classical monocytes
9.978258,4.5300903,1,Classical monocytes
10.92719,7.943381,2,Classical monocytes
7.1355734,1.4979572,3,Non-classical monocytes
12.888378,10.761204,2,Classical monocytes
10.202597,12.067696,0,Classical monocytes
7.851337,11.317682,4,Intermediate monocytes
10.729277,10.533079,6,Classical monocytes
6.909524,1.2363907,3,Non-classical monocytes
10.712981,7.0671644,1,Classical monocytes
11.588591,9.021091,2,Classical monocytes
10.575378,6.7320495,1,Classical monocytes
13.14474,11.670868,0,Classical monocytes
10.526185,6.910534,1,Classical monocytes
12.156711,10.105674,2,Classical monocytes
9.950695,7.6021414,5,Classical monocytes
12.258895,12.865384,0,Classical monocytes
4.780998,0.8772014,3,Non-classical monocytes
10.912924,12.063086,0,Classical monocytes
11.723683,8.874096,2,Classical monocytes
10.794515,7.2186084,1,Classical monocytes
12.497571,12.8548975,0,Classical monocytes
12.409063,11.554314,0,Classical monocytes
9.3804,6.434115,1,Classical monocytes
10.126113,4.6602883,1,Classical monocytes
9.177107,6.2298326,1,Classical monocytes
11.3719225,11.457532,0,Classical monocytes
11.715369,11.061436,6,Classical monocytes
12.723566,10.772504,2,Classical monocytes
11.008324,9.500724,2,Classical monocytes
12.548239,7.637343,2,Classical monocytes
12.066482,9.387356,2,Classical monocytes
12.841939,8.586839,2,Classical monocytes
11.865627,9.901765,2,Classical monocytes
10.093519,4.638807,1,Classical monocytes
10.904754,8.398795,2,Classical monocytes
10.986928,12.275034,0,Classical monocytes
10.896055,9.6589985,6,Classical monocytes
13.709903,10.183641,8,Classical monocytes
11.975578,7.748658,2,Classical monocytes
12.724987,9.997612,2,Classical monocytes
8.642185,3.6025689,7,Non-classical monocytes
11.709312,8.8345995,2,Classical monocytes
9.850737,10.566745,6,Classical monocytes
8.243312,5.4073324,1,Classical monocytes
12.750698,11.360314,0,Classical monocytes
12.119081,6.7637353,1,Classical monocytes
11.824579,11.495494,0,Classical monocytes
11.7207155,8.486696,2,Classical monocytes
11.597841,6.507971,1,Classical monocytes
10.56306,9.477195,2,Classical monocytes
10.129069,10.236116,6,Classical monocytes
12.34783,12.3855505,0,Classical monocytes
10.829395,11.236447,0,Classical monocytes
7.917505,10.53912,4,Intermediate monocytes
9.380253,3.6140504,7,Non-classical monocytes
12.612963,11.32522,0,Classical monocytes
9.263117,6.788094,1,Classical monocytes
10.476662,8.175743,5,Classical monocytes
12.254122,5.743871,8,Classical monocytes
11.260677,9.939285,2,Classical monocytes
11.271829,5.149788,1,Classical monocytes
5.276964,0.36404046,3,Non-classical monocytes
11.904091,11.04755,0,Classical monocytes
7.437489,2.418949,3,Non-classical monocytes
7.75133,2.7345636,3,Non-classical monocytes
6.1102595,1.2606747,3,Non-classical monocytes
11.91483,9.971819,2,Classical monocytes
12.073365,11.038789,2,Classical monocytes
9.043145,7.382245,1,Classical monocytes
12.090082,8.809392,2,Classical monocytes
11.244777,10.795939,2,Classical monocytes
10.999277,12.930664,0,Classical monocytes
10.505861,11.317412,0,Classical monocytes
12.114334,11.683932,0,Classical monocytes
4.600477,0.120193884,3,Non-classical monocytes
12.304868,8.051202,2,Classical monocytes
12.680437,10.372444,2,Classical monocytes
9.420112,4.6143126,1,Classical monocytes
10.76154,12.194037,0,Classical monocytes
11.650987,7.0012174,1,Classical monocytes
9.630658,12.521833,0,Classical monocytes
13.157852,11.544224,0,Classical monocytes
10.619472,10.472373,6,Classical monocytes
9.787748,11.678118,0,Classical monocytes
10.9793,12.607796,0,Classical monocytes
10.416089,11.859998,0,Classical monocytes
9.769526,9.028245,5,Classical monocytes
