UMAP_1,UMAP_2,leiden,cell_type
-4.959016,2.6866887,3,T cells
9.534015,1.8995417,0,T cells
10.488496,5.2145076,1,T cells
10.5095625,0.4529304,0,T cells
4.7954345,6.6179605,5,T cells
-5.661054,2.2222388,3,T cells
11.28121,5.4145484,1,T cells
9.542179,0.85469186,0,T cells
7.0248594,0.3565874,6,T cells
12.524681,5.527447,1,T cells
12.726436,4.780941,1,T cells
7.5151925,9.560964,2,T cells
11.509674,3.4428542,1,T cells
10.84268,1.2227808,0,T cells
-5.9978037,2.399969,3,T cells
8.402287,4.2474647,4,T cells
11.065025,0.9897704,0,T cells
7.500489,1.0848895,6,T cells
7.398879,6.8066792,5,T cells
9.6003,-0.23284504,0,T cells
10.012434,4.237666,1,T cells
5.793436,7.304541,5,T cells
6.5239353,5.932302,5,T cells
10.566456,6.033171,1,T cells
9.34824,7.3217654,4,T cells
11.769389,4.3617353,1,T cells
-6.279846,1.613758,3,T cells
-3.9315817,2.3909516,3,T cells
11.332031,2.2276495,0,T cells
12.100059,7.432897,1,T cells
10.088122,1.6986442,0,T cells
9.913926,5.567919,4,T cells
12.049525,4.0780416,1,T cells
7.374021,9.544474,2,T cells
5.725271,5.7188745,5,T cells
7.7124863,1.2768985,6,T cells
9.37749,3.1452653,0,T cells
5.786458,7.7750964,5,T cells
7.322915,0.22747172,6,T cells
8.835652,5.018352,4,T cells
-4.506532,2.0703318,3,T cells
11.492337,0.71020645,0,T cells
8.017816,6.1179976,4,T cells
9.903295,2.932317,0,T cells
11.745171,3.0781345,1,T cells
11.585725,6.9197397,1,T cells
9.234276,1.9670861,0,T cells
8.392399,9.76016,2,T cells
10.215959,2.9341943,0,T cells
8.021773,0.97555023,6,T cells
6.9057775,1.3035241,6,T cells
9.937634,7.421554,4,T cells
10.084098,2.008847,0,T cells
11.342837,0.38894185,0,T cells
9.188059,1.6422963,0,T cells
6.884482,1.1129719,6,T cells
11.191276,3.1353097,1,T cells
10.013376,0.68140674,0,T cells
8.2732315,10.338683,2,T cells
7.1970377,1.3329171,6,T cells
9.937388,2.1538367,0,T cells
10.380771,6.4080944,4,T cells
11.766579,6.2462964,1,T cells
10.520021,2.5682092,0,T cells
-4.795713,1.541338,3,T cells
10.289767,4.3176174,1,T cells
9.723806,0.271756,0,T cells
12.306991,3.4566731,1,T cells
6.543818,9.490227,2,T cells
9.031061,5.047948,4,T cells
9.236991,0.023116665,0,T cells
-6.2255735,2.6763651,3,T cells
7.4694138,1.4476086,6,T cells
9.701518,0.5006069,0,T cells
9.889833,2.7048607,0,T cells
10.141116,2.1283183,0,T cells
11.46785,0.5767333,0,T cells
7.4179296,9.638475,2,T cells
-5.8084717,2.4402354,3,T cells
6.711748,8.274519,2,T cells
11.588605,3.1157427,1,T cells
-3.0950754,1.4783062,3,T cells
13.086219,4.271444,1,T cells
7.8223157,9.961202,2,T cells
12.033927,1.2499098,0,T cells
9.540442,2.2829025,0,T cells
7.683604,9.868346,2,T cells
11.568782,5.311347,1,T cells
4.690054,6.315493,5,T cells
11.148407,4.6394486,1,T cells
11.430857,6.1656675,1,T cells
-4.9336185,3.051151,3,T cells
8.291034,9.359823,2,T cells
6.3844147,7.874709,5,T cells
7.120958,0.7365518,6,T cells
9.684963,7.083047,4,T cells
11.103644,7.5292134,1,T cells
-4.8651347,2.7278843,3,T cells
9.611847,6.4475555,4,T cells
11.101799,1.1976658,0,T cells
-5.645015,2.1385808,3,T cells
-5.7741103,2.0457015,3,T cells
11.359138,5.361128,1,T cells
11.140867,5.1931033,1,T cells
-4.6724687,1.6562479,3,T cells
7.619883,3.7513576,6,T cells
9.662693,1.7773949,0,T cells
-5.8113623,3.3238037,3,T cells
-4.183064,1.7322464,3,T cells
9.52049,5.6136904,4,T cells
8.233524,1.7143223,6,T cells
9.187999,1.5894128,0,T cells
11.855789,2.5049753,1,T cells
9.781752,0.3287593,0,T cells
11.729677,3.7710824,1,T cells
12.241156,4.3170443,1,T cells
7.8949876,1.003041,6,T cells
6.8072047,9.851664,2,T cells
10.289646,1.5057288,0,T cells
9.794428,1.636453,0,T cells
10.245053,1.5095582,0,T cells
12.146388,6.253941,1,T cells
7.192748,10.25102,2,T cells
8.273132,9.717483,2,T cells
10.123893,6.688915,4,T cells
8.410088,9.64999,2,T cells
-4.2059774,1.5329638,3,T cells
10.989015,4.455248,1,T cells
6.4194145,7.8551273,5,T cells
9.6895685,5.6528797,4,T cells
-4.6739144,2.7885375,3,T cells
-5.08879,1.3886576,3,T cells
10.587741,4.385075,1,T cells
9.064332,5.3897905,4,T cells
6.7894506,7.9287424,5,T cells
7.96418,5.3626385,4,T cells
-5.8227506,2.3462002,3,T cells
10.946861,1.0580717,0,T cells
-4.319884,2.2273068,3,T cells
7.554584,0.05546097,6,T cells
6.8247356,8.762588,2,T cells
-4.2415338,1.3186688,3,T cells
7.5191255,1.5881168,6,T cells
13.772729,5.484677,7,T cells
10.973632,0.12515728,0,T cells
11.862604,2.6067085,1,T cells
11.133035,1.7700384,0,T cells
8.160635,10.2319355,2,T cells
7.034931,10.099864,2,T cells
11.724606,6.1615596,1,T cells
10.556303,1.3158265,0,T cells
12.902411,4.3148623,1,T cells
6.1292915,7.810924,5,T cells
11.394931,0.24693277,0,T cells
11.616399,6.4872866,1,T cells
13.670434,6.1061172,7,T cells
12.351286,6.331034,1,T cells
6.946831,6.079756,5,T cells
14.159842,5.696686,7,T cells
4.472476,6.022421,5,T cells
-5.9786787,3.2297544,3,T cells
10.326558,2.201839,0,T cells
6.702904,8.226917,5,T cells
7.622631,9.572241,2,T cells
9.042574,6.630385,4,T cells
12.456792,6.3111315,1,T cells
8.603759,8.897489,2,T cells
10.299507,0.9544208,0,T cells
9.794431,2.7104793,0,T cells
8.917725,6.7506104,4,T cells
6.14542,6.1127586,5,T cells
13.897671,6.1240015,7,T cells
7.450186,6.1898446,4,T cells
13.258258,5.6230536,7,T cells
8.973033,1.8707713,0,T cells
11.7951,5.0732946,1,T cells
-5.212467,3.0468655,3,T cells
-6.294392,2.9735265,3,T cells
12.065299,2.2534657,0,T cells
7.3434615,9.254829,2,T cells
6.0965495,7.8977666,5,T cells
10.413497,-0.17113177,0,T cells
4.973747,6.729644,5,T cells
12.97523,4.989119,7,T cells
-4.1407924,2.5480173,3,T cells
9.578803,1.3541998,0,T cells
11.731581,1.4436513,0,T cells
8.363698,9.977443,2,T cells
12.794893,3.6851037,1,T cells
10.81527,5.911812,1,T cells
11.028509,1.9471265,0,T cells
7.508779,1.2727481,6,T cells
8.486174,9.601606,2,T cells
13.420437,5.1986265,7,T cells
8.736031,5.321054,4,T cells
4.867206,5.975699,5,T cells
12.247699,3.7449155,1,T cells
8.131032,-0.047960244,6,T cells
11.755895,2.3991556,0,T cells
7.694004,0.052979052,6,T cells
12.856915,4.0220704,1,T cells
10.76203,1.940701,0,T cells
9.643503,1.9043583,0,T cells
11.0097685,1.5033354,0,T cells
-4.1330523,1.40676,3,T cells
11.953325,4.860301,1,T cells
11.683332,0.38536653,0,T cells
11.656762,3.9712331,1,T cells
13.880248,5.621778,7,T cells
10.055823,7.2580166,4,T cells
12.754793,7.4810867,1,T cells
10.636194,5.0325108,1,T cells
-5.48005,2.8157952,3,T cells
11.015613,2.8849738,0,T cells
5.2684793,6.57903,5,T cells
8.687738,0.79181296,0,T cells
-4.18984,2.047561,3,T cells
-6.394627,2.5520768,3,T cells
5.1345177,6.7036915,5,T cells
7.74403,4.8484435,4,T cells
12.2056,5.3865805,1,T cells
7.4168205,9.289296,2,T cells
7.0633883,0.45107365,6,T cells
10.73274,7.2675924,4,T cells
9.164556,1.2550658,0,T cells
7.295188,10.029335,2,T cells
10.473481,5.9977217,4,T cells
11.651651,3.607457,1,T cells
8.204876,8.790555,2,T cells
11.411757,3.160832,1,T cells
10.000187,0.54265964,0,T cells
10.076608,0.21238124,0,T cells
-5.461671,1.4893643,3,T cells
11.914632,6.522216,1,T cells
8.163604,9.328361,2,T cells
9.707322,2.182989,0,T cells
7.668679,10.302022,2,T cells
7.2878,9.1039095,2,T cells
12.288136,5.925557,1,T cells
-4.517315,3.0099418,3,T cells
10.49736,4.207825,1,T cells
9.830355,5.362723,4,T cells
7.9522524,9.552704,2,T cells
5.7500215,8.126517,5,T cells
-5.6285906,1.9524552,3,T cells
9.280181,1.5163652,0,T cells
10.195167,3.2989538,0,T cells
-5.7294636,1.794411,3,T cells
11.77186,1.0896422,0,T cells
10.140073,1.7078851,0,T cells
-6.0078974,1.9142219,3,T cells
-3.3170674,1.8396585,3,T cells
7.005468,8.669207,2,T cells
8.412395,9.979315,2,T cells
10.814976,6.9614954,4,T cells
-6.1260977,1.5558007,3,T cells
10.556577,0.766827,0,T cells
8.102087,1.6304196,6,T cells
-6.5332036,1.7142878,3,T cells
11.102281,1.8791734,0,T cells
10.621078,6.991878,4,T cells
-3.6688395,1.6470435,3,T cells
13.649775,6.2573705,7,T cells
6.922492,0.6782537,6,T cells
8.649868,9.581401,2,T cells
8.118425,0.7492867,6,T cells
6.9210677,9.488786,2,T cells
9.073724,1.0405073,0,T cells
6.821498,9.73011,2,T cells
12.577741,6.1925397,1,T cells
12.113101,5.886765,1,T cells
7.0414476,1.0657253,6,T cells
11.601654,1.3421189,0,T cells
-4.2353716,2.6991842,3,T cells
6.2728577,8.541035,5,T cells
13.9679575,5.5538774,7,T cells
10.454658,1.6019019,0,T cells
7.412486,0.20369732,6,T cells
11.3141165,5.5717278,1,T cells
11.685714,5.4882374,1,T cells
10.819308,4.242388,1,T cells
11.367802,3.2284334,1,T cells
-4.7087884,2.1369407,3,T cells
11.715971,6.647798,1,T cells
6.7612953,9.328233,2,T cells
-5.375121,2.9380562,3,T cells
11.664445,4.5755267,1,T cells
10.401769,3.6067343,1,T cells
-3.9448535,1.27244,3,T cells
7.94113,9.514042,2,T cells
9.364824,2.7765605,0,T cells
6.652354,6.934832,5,T cells
-5.471174,3.022194,3,T cells
12.654428,6.7684016,1,T cells
13.643284,6.06731,7,T cells
10.946127,3.4922357,1,T cells
11.299914,3.626732,1,T cells
11.0497,4.13615,1,T cells
-3.59136,1.1963258,3,T cells
11.4216795,6.554908,1,T cells
11.592693,3.0349169,1,T cells
-3.3035371,1.3598119,3,T cells
10.262357,6.3619537,4,T cells
10.937769,6.8867974,1,T cells
9.589238,6.660675,4,T cells
5.5091767,5.856538,5,T cells
9.191658,0.17382966,0,T cells
7.0152097,9.529414,2,T cells
11.131266,4.2346315,1,T cells
9.582031,2.6011624,0,T cells
11.419984,4.9714665,1,T cells
6.931602,8.223884,2,T cells
10.692605,1.6125652,0,T cells
12.346711,3.7629802,1,T cells
8.215312,8.5781,2,T cells
7.49011,6.322354,5,T cells
10.690063,5.273519,1,T cells
5.3270955,8.06335,5,T cells
10.180481,7.66589,4,T cells
7.0646467,1.6163611,6,T cells
5.9212866,7.299592,5,T cells
5.3003426,6.0766006,5,T cells
8.232876,8.155606,2,T cells
10.919137,5.8601413,1,T cells
14.097591,5.710122,7,T cells
10.913092,2.4146662,0,T cells
7.4608016,9.315001,2,T cells
10.021597,-0.21837583,0,T cells
11.780224,7.138827,1,T cells
4.7169614,6.437567,5,T cells
10.102756,5.60379,4,T cells
7.0622525,9.064072,2,T cells
8.024724,9.913751,2,T cells
7.3021064,1.2265439,6,T cells
10.258325,3.839305,1,T cells
9.682946,0.08163755,0,T cells
12.087274,2.1658127,0,T cells
11.798045,1.4092653,0,T cells
11.428949,7.5156307,1,T cells
7.830854,8.108329,2,T cells
7.7454123,1.044914,6,T cells
12.607655,7.2655516,1,T cells
10.8813925,4.1424065,1,T cells
6.042341,5.834276,5,T cells
-5.1807723,3.2483273,3,T cells
7.361225,7.395944,2,T cells
9.768112,0.3093914,0,T cells
-5.7521925,3.021314,3,T cells
9.678599,1.3121936,0,T cells
9.549628,1.6281785,0,T cells
-5.150975,2.560201,3,T cells
10.323775,1.9793072,0,T cells
10.626052,6.9323626,4,T cells
9.816709,7.0837646,4,T cells
9.875116,1.020413,0,T cells
6.9048114,6.296018,5,T cells
9.672887,4.472605,4,T cells
12.467812,6.5801353,1,T cells
4.655751,6.3799815,5,T cells
11.439169,0.945557,0,T cells
13.063002,6.2301536,1,T cells
12.082005,5.6915026,1,T cells
11.608897,7.293178,1,T cells
7.5027223,8.934445,2,T cells
-5.62191,2.5369775,3,T cells
10.139524,1.2070016,0,T cells
10.903715,2.0854826,0,T cells
9.433553,6.177234,4,T cells
-4.86052,2.8140256,3,T cells
9.973316,4.916422,4,T cells
6.114361,6.8537316,5,T cells
10.63858,6.4738445,1,T cells
-6.2301364,1.9692402,3,T cells
11.332024,5.0451903,1,T cells
7.8826995,9.971537,2,T cells
11.69528,3.3799434,7,T cells
8.83226,7.7134347,2,T cells
5.1651797,5.73163,5,T cells
4.692124,6.0973697,5,T cells
7.5978103,0.76206595,6,T cells
10.474152,5.9749684,4,T cells
11.012479,4.435202,1,T cells
7.7884774,10.254582,2,T cells
7.436157,1.4089,6,T cells
10.392295,0.56256515,0,T cells
10.899829,5.6172857,1,T cells
-6.211672,2.1647573,3,T cells
7.4838657,0.3929197,6,T cells
-4.7241764,2.4746644,3,T cells
10.510153,0.101985484,0,T cells
7.697775,9.321056,2,T cells
9.655422,0.99354243,0,T cells
6.4240437,7.5127654,5,T cells
10.128294,2.4272203,0,T cells
10.463435,4.4419227,1,T cells
13.292014,5.7623525,7,T cells
8.270023,8.05443,2,T cells
10.680738,1.3843794,0,T cells
13.712424,6.1478667,7,T cells
11.352402,1.786545,0,T cells
10.164301,5.53604,4,T cells
-5.984353,2.7320254,3,T cells
11.401999,1.7456095,0,T cells
10.039937,0.45836708,0,T cells
11.690775,3.8324351,1,T cells
7.31439,1.8622808,6,T cells
7.6252513,10.414486,2,T cells
8.382317,5.2771344,4,T cells
11.349865,2.573792,0,T cells
5.900671,5.909441,5,T cells
-5.0800247,2.865568,3,T cells
11.395726,0.8486427,0,T cells
11.877716,7.66623,1,T cells
5.795934,7.6619763,5,T cells
10.015519,2.5953615,0,T cells
12.983263,4.1277075,1,T cells
7.614252,10.007217,2,T cells
9.451012,4.5988765,4,T cells
7.6511436,1.8448666,6,T cells
-6.5236135,2.6057048,3,T cells
11.453137,6.6478443,1,T cells
-5.243221,2.471268,3,T cells
-3.5794451,1.8730226,3,T cells
11.18136,2.939764,1,T cells
9.525276,2.251173,0,T cells
5.4618964,6.3372917,5,T cells
6.3992248,9.097206,2,T cells
11.778499,2.5536094,0,T cells
12.284224,5.40823,1,T cells
10.986764,-0.2480323,0,T cells
7.6328387,7.1883655,2,T cells
-5.9226665,2.7247052,3,T cells
10.030405,4.4862804,4,T cells
11.697116,6.1712136,1,T cells
-5.899329,2.9340248,3,T cells
6.012889,5.659469,5,T cells
10.018133,1.6337492,0,T cells
12.294757,4.034477,1,T cells
9.098621,1.0277148,0,T cells
-6.3868227,1.8130083,3,T cells
11.383011,6.479824,1,T cells
-5.4070096,3.1931012,3,T cells
9.8055725,4.460227,4,T cells
9.898543,5.916387,4,T cells
11.326986,0.262759,0,T cells
12.846896,7.342477,1,T cells
11.638709,1.9828246,0,T cells
11.544507,4.1485863,1,T cells
12.452682,4.896672,1,T cells
12.166285,7.0377145,1,T cells
8.009497,8.463065,2,T cells
11.77504,7.529334,1,T cells
-4.6945753,1.4666568,3,T cells
11.280576,0.558668,0,T cells
12.758424,7.2142544,1,T cells
10.673457,4.531276,1,T cells
7.134453,10.223494,2,T cells
12.566835,5.806511,1,T cells
12.014426,3.1260197,1,T cells
11.535034,6.0445,1,T cells
6.781088,6.530062,5,T cells
11.554195,1.1934183,0,T cells
10.7916355,2.6430345,0,T cells
10.66999,5.154942,1,T cells
7.6819153,9.51294,2,T cells
7.557173,9.5180855,2,T cells
10.945806,3.7383404,1,T cells
12.505852,4.1391783,1,T cells
10.8007765,7.2673163,4,T cells
8.777676,10.024015,2,T cells
8.151641,9.554431,2,T cells
-4.4949756,1.8980024,3,T cells
7.2145553,10.064124,2,T cells
11.106028,3.5493307,1,T cells
7.439708,8.992241,2,T cells
10.807299,0.5473053,0,T cells
7.588821,0.8695843,6,T cells
11.675558,1.0369548,0,T cells
11.451354,4.8147593,1,T cells
11.440209,4.5474167,1,T cells
-5.5277476,1.9715941,3,T cells
10.878132,4.9193068,1,T cells
12.175882,3.805469,1,T cells
10.259058,3.8022892,1,T cells
9.901049,7.0863347,4,T cells
-5.3089967,2.2221317,3,T cells
9.396186,4.0049534,4,T cells
9.669548,3.1002553,0,T cells
7.847822,10.001925,2,T cells
-5.888048,2.8545172,3,T cells
10.103769,6.196535,4,T cells
11.517669,1.1753749,0,T cells
10.358316,0.39647248,0,T cells
7.645307,6.6179423,5,T cells
10.571845,3.2822406,1,T cells
10.443634,1.5020303,0,T cells
7.147692,8.713246,2,T cells
12.351963,6.9901876,1,T cells
13.502743,5.561255,7,T cells
11.4245615,6.2452207,1,T cells
9.101287,0.29584166,0,T cells
8.777534,1.0115664,0,T cells
4.8678517,6.3236623,5,T cells
11.225018,0.5350949,0,T cells
11.366362,3.2515113,0,T cells
10.640786,4.291694,1,T cells
11.632659,2.7012527,0,T cells
-3.4861777,1.6933327,3,T cells
8.200353,9.653074,2,T cells
-5.0870986,1.7902397,3,T cells
6.4123096,6.6515484,5,T cells
9.9571495,1.2105529,0,T cells
11.118774,3.2203572,1,T cells
10.1594305,4.8061566,1,T cells
11.929574,5.8577266,1,T cells
5.508692,7.7741776,5,T cells
12.601823,6.5288453,1,T cells
5.6957965,8.260842,5,T cells
12.69407,7.015247,1,T cells
7.6050453,0.44791546,6,T cells
5.8116665,6.0129633,5,T cells
11.428049,4.19316,1,T cells
10.93991,6.2495003,1,T cells
8.551892,5.1557074,4,T cells
11.677777,2.293732,0,T cells
12.210048,4.086792,1,T cells
7.3345885,9.751072,2,T cells
12.231129,4.6944876,1,T cells
12.254154,4.555336,1,T cells
-5.0080624,2.1924212,3,T cells
5.8943863,7.7276583,5,T cells
10.05491,5.294741,4,T cells
-6.4717875,2.411143,3,T cells
11.859183,2.0641778,0,T cells
12.386714,5.8929687,1,T cells
10.56205,3.4086874,1,T cells
8.576832,5.151037,4,T cells
7.998163,10.258355,2,T cells
11.984392,3.2278645,1,T cells
10.697604,1.5617564,0,T cells
7.2358103,9.125985,2,T cells
12.500388,7.137457,1,T cells
9.9396925,0.1241122,0,T cells
11.175442,6.8283834,1,T cells
-3.9149191,2.9054759,3,T cells
11.524321,7.1426373,1,T cells
7.670498,10.033539,2,T cells
11.478643,3.4660838,1,T cells
10.19355,1.886107,0,T cells
7.2490554,1.0110983,6,T cells
10.459765,3.3778162,0,T cells
9.813033,0.23231332,0,T cells
8.6219635,8.99211,2,T cells
9.2742405,1.3575212,0,T cells
-4.8257375,1.8445454,3,T cells
7.6788054,8.160359,2,T cells
11.229156,4.497087,1,T cells
7.8833475,7.494872,2,T cells
6.874638,1.4546932,6,T cells
10.605354,6.634287,1,T cells
11.338699,5.39249,1,T cells
8.348814,8.935322,2,T cells
7.165273,0.81493366,6,T cells
11.907473,5.250929,1,T cells
5.6364627,7.0250916,5,T cells
11.481056,6.142177,1,T cells
11.595926,3.6385767,1,T cells
10.851755,2.3183658,0,T cells
13.985344,6.040934,7,T cells
11.794504,5.289524,1,T cells
9.036883,5.230277,4,T cells
10.671193,2.2976773,0,T cells
10.310635,5.906971,1,T cells
6.499955,9.702826,2,T cells
9.953885,3.5423248,1,T cells
10.239368,2.5425124,0,T cells
8.470112,6.0949793,4,T cells
7.158034,5.927903,5,T cells
10.568218,2.4492102,0,T cells
11.135374,6.5686946,1,T cells
5.1780806,6.3745317,5,T cells
8.719954,5.6503844,4,T cells
9.490332,2.766419,0,T cells
11.508978,4.53442,1,T cells
7.6467104,0.7594123,6,T cells
6.6909046,0.9691633,6,T cells
-5.0973086,2.5115595,3,T cells
7.778716,9.11424,2,T cells
10.297455,2.2111163,0,T cells
12.148416,1.1449372,0,T cells
9.324083,2.0092423,0,T cells
9.937053,3.211209,0,T cells
6.5393066,6.040833,5,T cells
11.490978,5.7832594,1,T cells
11.541318,0.38579148,0,T cells
-6.410726,2.3368483,3,T cells
7.0754538,0.15899932,6,T cells
-4.0633583,2.1210616,3,T cells
10.783296,0.53780866,0,T cells
-4.5479407,2.5521138,3,T cells
8.953958,1.5927987,0,T cells
10.693632,6.688907,1,T cells
8.202127,9.193726,2,T cells
11.758771,4.335154,1,T cells
-6.330852,2.5322235,3,T cells
10.600829,1.309025,0,T cells
-3.944589,1.4491081,3,T cells
10.800128,0.479325,0,T cells
6.4972324,6.5347133,5,T cells
10.8932085,1.3460892,0,T cells
7.88638,9.065681,2,T cells
-4.555955,2.2389607,3,T cells
12.598852,5.9823604,1,T cells
8.380596,9.337043,2,T cells
-4.994958,2.067849,3,T cells
7.913112,9.296447,2,T cells
11.519844,6.1911397,1,T cells
7.139076,9.285332,2,T cells
11.902846,0.75796163,0,T cells
8.935701,1.7932357,0,T cells
7.867539,0.78096867,6,T cells
8.215285,0.7523593,6,T cells
9.012922,0.8961029,0,T cells
10.749263,0.19122103,0,T cells
6.7133603,9.468675,2,T cells
8.356408,10.0192175,2,T cells
11.162656,0.06869577,0,T cells
-3.769453,1.5398835,3,T cells
7.9307847,0.36654732,6,T cells
9.238122,0.53218985,0,T cells
10.434816,4.574698,1,T cells
8.966238,0.22519918,0,T cells
8.526098,10.364576,2,T cells
12.616692,4.3758893,1,T cells
11.773687,5.4734073,1,T cells
11.237788,3.3647614,1,T cells
11.185561,3.997975,1,T cells
7.370854,1.2913753,6,T cells
11.354566,5.2290826,1,T cells
-5.5263634,1.9241494,3,T cells
7.4910517,8.687462,2,T cells
7.292336,9.759631,2,T cells
11.715349,5.7855887,1,T cells
10.178651,1.9804342,0,T cells
10.85375,1.5944176,0,T cells
7.502337,0.69893837,6,T cells
7.3362603,-0.06744677,6,T cells
11.294869,4.21866,1,T cells
9.030433,1.546341,0,T cells
11.715015,6.847673,1,T cells
11.356157,5.315144,1,T cells
5.7309155,7.688818,5,T cells
11.330684,0.9342509,0,T cells
5.306142,7.6604996,5,T cells
7.588362,10.629012,2,T cells
7.9475503,8.889898,2,T cells
6.5930905,1.1818712,6,T cells
7.8803496,9.761782,2,T cells
-6.3929744,2.4791172,3,T cells
8.725374,2.2872562,0,T cells
9.495248,1.2691704,0,T cells
9.761259,6.4401455,4,T cells
8.85672,2.036422,0,T cells
10.548076,6.2770724,1,T cells
8.46194,3.9250004,4,T cells
10.418065,5.5229974,4,T cells
12.197106,3.4719431,1,T cells
10.8074465,5.5555015,1,T cells
6.869805,0.8794519,6,T cells
5.8127184,6.711263,5,T cells
12.253798,5.2722116,1,T cells
4.5780845,6.297605,5,T cells
12.036599,4.3587966,1,T cells
9.386805,5.9934416,4,T cells
10.740123,5.0348763,1,T cells
10.032289,2.0259292,0,T cells
10.944637,5.6610456,1,T cells
6.4009943,10.132479,2,T cells
9.806581,6.3929586,4,T cells
10.511595,3.6811614,1,T cells
12.987301,6.3833456,1,T cells
9.273549,4.9043617,4,T cells
7.612778,1.4525168,6,T cells
7.8770494,4.996127,4,T cells
6.7940593,8.643708,2,T cells
9.657008,5.856329,4,T cells
12.268887,5.9074574,1,T cells
11.643791,1.195614,0,T cells
10.909984,1.0515246,0,T cells
5.2885585,7.973322,5,T cells
8.418784,8.713446,2,T cells
7.2585983,0.7027686,6,T cells
-3.6528368,1.3623648,3,T cells
7.6386304,6.089584,4,T cells
7.377672,8.606275,2,T cells
8.03448,8.595631,2,T cells
10.434562,3.9900308,1,T cells
-6.619865,2.2727404,3,T cells
10.012479,6.127435,4,T cells
11.031288,6.1246467,1,T cells
11.0149555,2.376048,0,T cells
9.517545,4.90718,4,T cells
9.605943,1.4614941,0,T cells
8.934142,1.0087622,0,T cells
10.245026,4.0816164,1,T cells
12.232378,1.7627451,0,T cells
11.613442,2.0603192,0,T cells
10.8502035,6.7647085,1,T cells
13.392201,5.7136793,7,T cells
7.4424806,8.615231,2,T cells
-6.3696933,2.4142635,3,T cells
8.103802,1.5335902,6,T cells
7.708794,0.96557176,6,T cells
11.958768,5.2656746,1,T cells
11.608646,4.8895545,1,T cells
12.915998,6.042134,7,T cells
8.903813,6.472326,4,T cells
11.606244,2.6524205,0,T cells
9.2350235,1.8972579,0,T cells
7.5052953,6.0735373,4,T cells
-6.276417,1.8340659,3,T cells
11.929109,6.8633046,1,T cells
9.798353,-0.11446303,0,T cells
9.846984,1.1320755,0,T cells
5.4933066,7.928102,5,T cells
7.8062077,1.1232029,6,T cells
5.815138,5.891973,5,T cells
12.032997,1.7849964,0,T cells
11.100838,7.2114186,1,T cells
-5.5312314,1.5074846,3,T cells
7.183044,5.9676366,5,T cells
13.258578,6.461313,1,T cells
10.330724,5.7468534,1,T cells
9.671972,7.806166,4,T cells
10.681778,0.617837,0,T cells
10.710928,6.2173424,1,T cells
7.5773144,8.125706,2,T cells
7.018593,0.37694538,6,T cells
9.598242,0.779412,0,T cells
12.118516,3.311991,1,T cells
-4.0105577,3.1490571,3,T cells
12.276584,1.7980721,0,T cells
6.860735,10.352638,2,T cells
11.351889,0.047001895,0,T cells
-4.5591574,2.2695038,3,T cells
8.784346,9.800105,2,T cells
6.9258304,0.8889891,6,T cells
10.268208,-0.011565632,0,T cells
6.803299,1.185961,6,T cells
11.338624,6.181672,1,T cells
-6.2654533,2.192397,3,T cells
10.340119,2.8688166,0,T cells
9.870654,2.1105857,0,T cells
7.4206357,0.8585628,6,T cells
-4.280739,2.3797874,3,T cells
5.4533257,6.0990787,5,T cells
10.261288,2.9742265,0,T cells
12.04776,1.7063385,0,T cells
11.327293,5.002316,1,T cells
7.522336,0.9392536,6,T cells
12.036906,6.3573956,1,T cells
9.866119,6.8542314,4,T cells
4.992061,7.7709537,5,T cells
10.553331,0.8419706,0,T cells
11.010662,5.1805162,1,T cells
12.17616,3.270034,1,T cells
11.332698,4.7138367,1,T cells
11.24732,5.0924644,1,T cells
-5.214218,2.3850873,3,T cells
7.4977536,9.822288,2,T cells
10.0504,0.6739773,0,T cells
11.429575,1.4236023,0,T cells
10.043093,0.5656171,0,T cells
9.840239,3.2455387,0,T cells
7.4078445,8.991582,2,T cells
11.38503,3.4514818,1,T cells
7.916438,5.360533,4,T cells
10.896488,1.3362671,0,T cells
-4.357664,1.67921,3,T cells
-4.373937,2.0984325,3,T cells
11.3778515,4.5337653,1,T cells
9.34731,6.956575,4,T cells
9.548204,1.6563792,0,T cells
8.738993,5.6186023,4,T cells
7.7084155,8.537467,2,T cells
10.158312,1.2727958,0,T cells
10.498825,6.6796484,1,T cells
9.337683,1.6152828,0,T cells
6.670649,8.997074,2,T cells
10.375625,0.7192604,0,T cells
-3.6832848,1.3045918,3,T cells
11.022361,6.120545,1,T cells
12.010641,6.0414786,1,T cells
7.7620463,9.662713,2,T cells
7.1432786,6.3837543,4,T cells
7.321208,10.237777,2,T cells
13.148667,5.113872,7,T cells
5.961828,8.135415,5,T cells
6.7730002,6.202258,5,T cells
13.811051,5.0470953,7,T cells
11.110912,1.7073337,0,T cells
11.96777,1.2892647,0,T cells
8.003342,8.757835,2,T cells
10.147964,4.175602,1,T cells
9.012167,1.6618136,0,T cells
10.65038,7.176311,1,T cells
11.194631,6.7786126,1,T cells
12.157136,6.807277,1,T cells
5.711565,7.9156437,5,T cells
9.059348,6.034882,4,T cells
12.120535,7.0142245,1,T cells
11.458891,3.4190102,1,T cells
-3.5354638,2.2280724,3,T cells
5.757479,5.774437,5,T cells
6.5268083,9.664582,2,T cells
7.8276315,9.558209,2,T cells
9.43465,6.153469,4,T cells
10.396201,1.2059212,0,T cells
10.91923,1.7621617,0,T cells
11.275815,6.048072,1,T cells
6.0221667,8.18935,5,T cells
9.949059,1.9635115,0,T cells
