UMAP_1,UMAP_2,leiden,cell_type
9.05479,-2.0441046,2,Unknown
10.893172,11.502499,11,Unknown
-7.1199236,5.062284,16,Unknown
12.356769,-0.9715764,10,Unknown
9.858791,11.3367605,1,Unknown
-4.611857,8.374739,4,Unknown
-3.4762826,9.035989,14,Unknown
10.904423,11.640369,11,Unknown
9.119332,11.238969,1,Unknown
10.872922,-2.2435808,10,Unknown
8.82819,10.716101,1,Unknown
11.544949,7.6555443,12,Unknown
-2.4195542,6.3541737,15,Unknown
-1.9236532,11.1622,14,Unknown
-6.0778437,1.4564483,5,Unknown
-4.085725,2.0313857,5,Unknown
10.1207905,11.021452,1,Unknown
11.443084,12.122405,11,Unknown
-4.7803493,0.66643625,5,Unknown
-4.769898,8.308848,4,Unknown
12.935483,4.053449,6,Unknown
-6.0517273,5.1507726,8,Unknown
7.991735,10.792858,1,Unknown
9.605761,-1.2481719,2,Unknown
12.199022,6.8267884,12,Unknown
-5.8147182,1.0612673,5,Unknown
-5.270377,3.2932355,9,Unknown
9.222451,-0.8794463,2,Unknown
-4.547138,3.2421298,7,Unknown
10.910858,11.694557,11,Unknown
-6.1291246,4.334992,8,Unknown
10.362943,9.566736,1,Unknown
-5.358751,7.0245886,4,Unknown
12.074019,-0.65902734,10,Unknown
8.862352,-0.5179892,2,Unknown
11.084269,10.15963,1,Unknown
9.518113,11.394196,1,Unknown
8.516651,7.4463444,13,Unknown
-8.200706,5.113344,16,Unknown
14.475807,8.71915,3,Unknown
-6.2487144,3.8523273,9,Unknown
8.8829365,10.6327305,1,Unknown
-6.6734037,4.339127,8,Unknown
-3.4064615,10.026324,14,Unknown
10.765289,8.818597,12,Unknown
10.413991,11.427986,1,Unknown
8.75261,-0.7688267,2,Unknown
12.121787,-1.1246692,10,Unknown
4.723922,3.6238751,21,Unknown
-6.192269,6.317137,8,Unknown
-5.064118,3.2845464,8,Unknown
11.047567,-2.2544794,10,Unknown
9.810389,12.489865,17,Unknown
10.361838,10.789558,1,Unknown
10.296773,10.418931,1,Unknown
8.28525,-2.2824867,2,Unknown
-4.008463,5.9969797,4,Unknown
-4.0070558,5.1427054,7,Unknown
-4.7911663,2.3128078,5,Unknown
8.879912,7.233734,13,Unknown
12.8554125,3.498934,6,Unknown
12.906124,8.120192,3,Unknown
-4.7318277,4.465273,7,Unknown
10.737231,9.048973,12,Unknown
-1.8477751,11.670013,14,Unknown
9.084557,11.1925125,1,Unknown
10.729004,11.700409,11,Unknown
10.590923,8.608662,12,Unknown
-4.2887135,0.75767404,5,Unknown
13.724061,4.530775,6,Unknown
11.249831,10.184918,1,Unknown
-3.5980527,2.0279834,5,Unknown
-4.50086,5.7350674,4,Unknown
-5.235558,2.4004247,9,Unknown
7.8158574,7.7626953,13,Unknown
7.810337,-1.2685075,2,Unknown
