leiden,gene,expression
3,CD7,0.0
10,CD7,0.0
2,CD7,0.0
16,CD7,0.0
3,CD7,0.0
3,CD7,0.0
10,CD7,0.0
13,CD7,0.0
3,CD7,0.0
9,CD7,0.0
8,CD7,0.0
3,CD7,0.0
1,CD7,0.0
1,CD7,0.0
10,CD7,0.0
13,CD7,0.0
16,CD7,0.0
13,CD7,0.0
8,CD7,0.0
3,CD7,0.0
7,CD7,0.0
3,CD7,0.0
6,CD7,0.0
8,CD7,0.0
3,CD7,0.0
13,CD7,0.0
3,CD7,0.0
3,CD7,0.0
1,CD7,0.0
3,CD7,0.0
3,CD7,0.0
10,CD7,0.0
9,CD7,0.0
10,CD7,0.0
3,CD7,0.0
16,CD7,0.0
3,CD7,0.0
9,CD7,0.0
16,CD7,0.0
13,CD7,0.0
2,CD7,0.6007313
13,CD7,0.0
1,CD7,0.0
9,CD7,0.0
8,CD7,0.0
13,CD7,0.0
13,CD7,0.0
10,CD7,0.0
13,CD7,0.0
2,CD7,0.0
13,CD7,0.0
10,CD7,0.0
10,CD7,0.0
3,CD7,0.0
10,CD7,0.0
3,CD7,0.0
10,CD7,0.0
3,CD7,0.0
3,CD7,0.0
2,CD7,0.40354106
13,CD7,0.0
3,CD7,0.0
2,CD7,0.0
13,CD7,0.0
13,CD7,0.0
2,CD7,0.0
3,CD7,0.0
13,CD7,0.0
10,CD7,0.0
3,CD7,0.0
8,CD7,0.0
2,CD7,0.694751
1,CD7,0.0
10,CD7,0.0
3,CD7,0.0
6,CD7,0.0
13,CD7,0.0
8,CD7,0.0
13,CD7,0.0
16,CD7,0.0
8,CD7,0.0
2,CD7,0.6072363
13,CD7,0.0
16,CD7,0.0
3,CD7,0.0
3,CD7,0.0
3,CD7,0.0
0,CD7,0.0
7,CD7,0.0
16,CD7,0.0
10,CD7,0.0
13,CD7,0.0
0,CD7,0.0
8,CD7,0.0
3,CD7,0.0
13,CD7,0.0
10,CD7,0.0
10,CD7,0.0
16,CD7,0.0
13,CD7,0.0
13,CD7,0.0
3,CD7,0.0
8,CD7,0.0
4,CD7,0.0
10,CD7,0.0
9,CD7,0.0
3,CD7,0.0
3,CD7,0.0
2,CD7,0.0
2,CD7,0.0
3,CD7,0.0
16,CD7,0.0
3,CD7,0.0
9,CD7,0.0
3,CD7,0.0
0,CD7,0.0
10,CD7,0.0
2,CD7,0.0
13,CD7,0.0
16,CD7,0.0
13,CD7,0.0
1,CD7,0.0
10,CD7,0.0
8,CD7,0.0
13,CD7,0.0
1,CD7,0.0
10,CD7,0.0
13,CD7,0.0
13,CD7,0.0
3,CD7,0.0
10,CD7,0.0
3,CD7,0.0
3,CD7,0.0
3,CD7,0.0
8,CD7,0.0
8,CD7,0.0
8,CD7,0.0
10,CD7,0.0
3,CD7,0.0
13,CD7,0.0
3,CD7,0.0
13,CD7,0.0
13,CD7,0.0
10,CD7,0.0
10,CD7,0.0
13,CD7,0.0
0,CD7,0.0
13,CD7,0.0
3,CD7,0.0
13,CD7,0.0
13,CD7,0.0
16,CD7,0.0
3,CD7,0.0
10,CD7,1.7997203
13,CD7,0.0
1,CD7,0.0
0,CD7,0.0
16,CD7,0.0
3,CD7,0.0
16,CD7,0.0
3,CD7,0.0
16,CD7,0.0
1,CD7,0.0
6,CD7,0.0
7,CD7,0.0
4,CD7,0.0
1,CD7,1.6466103
2,CD7,0.0
11,CD7,2.5894814
1,CD7,1.7712249
6,CD7,0.0
2,CD7,0.0
2,CD7,0.0
4,CD7,0.0
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
1,CD7,0.0
5,CD7,0.0
1,CD7,2.0553627
1,CD7,0.0
2,CD7,0.0
2,CD7,0.932118
0,CD7,0.8758656
13,CD7,0.0
4,CD7,2.4138036
1,CD7,2.096828
11,CD7,2.0137556
6,CD7,0.0
1,CD7,0.0
6,CD7,0.0
0,CD7,1.8064934
4,CD7,2.3106117
1,CD7,2.4353912
9,CD7,0.0
2,CD7,0.0
10,CD7,0.0
2,CD7,0.0
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
13,CD7,0.0
4,CD7,0.0
1,CD7,0.0
0,CD7,0.0
1,CD7,0.0
4,CD7,1.4404718
1,CD7,0.0
10,CD7,0.0
0,CD7,0.0
4,CD7,0.0
5,CD7,0.0
10,CD7,0.0
4,CD7,2.2729783
1,CD7,0.0
1,CD7,1.4709696
1,CD7,1.5116471
4,CD7,0.0
2,CD7,0.0
1,CD7,0.0
1,CD7,2.3284593
2,CD7,0.0
4,CD7,0.0
9,CD7,0.0
1,CD7,0.0
4,CD7,0.0
1,CD7,1.331387
1,CD7,0.0
13,CD7,0.0
2,CD7,0.0
15,CD7,0.0
15,CD7,0.0
0,CD7,0.0
1,CD7,1.2617639
13,CD7,0.0
6,CD7,0.0
5,CD7,3.1753745
2,CD7,0.8270243
1,CD7,0.0
2,CD7,0.0
4,CD7,0.0
13,CD7,0.0
1,CD7,0.0
11,CD7,0.0
7,CD7,0.0
15,CD7,0.0
9,CD7,0.0
2,CD7,0.5898563
9,CD7,2.8287072
10,CD7,0.0
4,CD7,0.0
4,CD7,0.0
1,CD7,2.198648
1,CD7,0.0
10,CD7,0.0
4,CD7,0.0
11,CD7,0.0
2,CD7,0.0
2,CD7,0.0
4,CD7,1.8150508
4,CD7,1.2088481
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
10,CD7,0.0
9,CD7,0.0
10,CD7,0.0
10,CD7,0.0
1,CD7,0.0
1,CD7,2.050332
9,CD7,0.72692937
0,CD7,0.0
4,CD7,0.0
1,CD7,0.0
1,CD7,1.1343846
4,CD7,2.1710796
1,CD7,0.0
9,CD7,2.6131697
1,CD7,0.0
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
1,CD7,1.878119
1,CD7,0.0
15,CD7,0.0
13,CD7,0.0
4,CD7,0.0
1,CD7,0.0
10,CD7,0.0
11,CD7,0.0
2,CD7,0.0
4,CD7,1.3279117
2,CD7,0.0
10,CD7,0.0
1,CD7,0.0
1,CD7,0.0
4,CD7,2.192545
8,CD7,0.0
1,CD7,1.268152
10,CD7,0.0
6,CD7,0.0
4,CD7,2.1064382
1,CD7,0.0
11,CD7,2.1991231
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
0,CD7,0.0
9,CD7,0.0
11,CD7,0.0
12,CD7,0.0
1,CD7,0.0
1,CD7,0.0
4,CD7,2.5953906
11,CD7,0.0
1,CD7,0.0
1,CD7,0.0
1,CD7,0.0
10,CD7,0.0
1,CD7,0.0
4,CD7,0.0
1,CD7,0.0
1,CD7,0.0
10,CD7,0.0
13,CD7,0.0
4,CD7,0.0
1,CD7,0.0
1,CD7,0.0
11,CD7,2.038042
1,CD7,0.0
10,CD7,0.0
1,CD7,0.0
7,CD7,0.0
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
1,CD7,0.0
4,CD7,0.0
1,CD7,0.0
11,CD7,0.0
15,CD7,0.0
1,CD7,0.0
7,CD7,0.0
2,CD7,0.0
1,CD7,2.1075485
4,CD7,1.3503501
2,CD7,0.0
5,CD7,0.0
11,CD7,1.9674737
10,CD7,0.0
0,CD7,0.0
1,CD7,0.0
1,CD7,0.0
4,CD7,0.0
1,CD7,0.0
1,CD7,0.0
1,CD7,2.2724578
6,CD7,0.0
1,CD7,2.120244
4,CD7,0.0
1,CD7,0.0
1,CD7,1.4732987
2,CD7,0.0
1,CD7,0.0
4,CD7,2.546684
2,CD7,0.0
12,CD7,0.0
1,CD7,0.0
0,CD7,0.0
2,CD7,0.0
0,CD7,0.0
7,CD7,0.0
10,CD7,0.0
1,CD7,1.2858664
4,CD7,0.0
11,CD7,1.3018098
13,CD7,0.0
11,CD7,0.0
13,CD7,0.0
0,CD7,0.0
9,CD7,0.0
6,CD7,0.0
4,CD7,1.9962397
7,CD7,0.0
10,CD7,0.0
1,CD7,0.0
8,CD7,0.0
1,CD7,0.0
1,CD7,1.2749853
2,CD7,0.0
1,CD7,0.0
2,CD7,0.0
1,CD7,2.047682
1,CD7,0.0
1,CD7,2.3064642
10,CD7,0.0
0,CD7,0.0
1,CD7,0.0
11,CD7,1.2374412
4,CD7,2.8685405
0,CD7,0.0
1,CD7,0.0
6,CD7,0.0
13,CD7,0.0
1,CD7,0.0
1,CD7,2.9788127
11,CD7,1.8069189
1,CD7,0.0
2,CD7,0.0
1,CD7,0.0
4,CD7,1.5994335
1,CD7,0.0
11,CD7,0.0
4,CD7,1.2040895
1,CD7,0.0
1,CD7,1.7111181
13,CD7,0.0
2,CD7,0.0
4,CD7,1.1647345
4,CD7,1.3789891
1,CD7,0.0
4,CD7,0.0
4,CD7,0.95907027
2,CD7,0.0
8,CD7,0.0
4,CD7,0.0
1,CD7,2.5739503
0,CD7,0.0
10,CD7,0.0
1,CD7,0.0
1,CD7,0.0
13,CD7,0.0
4,CD7,2.596922
7,CD7,0.0
15,CD7,0.0
4,CD7,2.5866365
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
1,CD7,0.0
1,CD7,0.0
10,CD7,0.0
2,CD7,0.0
7,CD7,0.0
1,CD7,0.0
1,CD7,2.3750305
7,CD7,0.0
15,CD7,0.0
0,CD7,0.0
6,CD7,0.0
1,CD7,0.0
10,CD7,0.0
2,CD7,0.0
1,CD7,0.0
11,CD7,0.0
15,CD7,0.0
1,CD7,0.0
9,CD7,0.0
1,CD7,1.6011695
0,CD7,0.0
11,CD7,3.2820039
13,CD7,0.0
1,CD7,1.7368556
7,CD7,0.0
9,CD7,0.0
0,CD7,0.0
13,CD7,0.0
0,CD7,0.0
7,CD7,0.0
2,CD7,0.0
4,CD7,0.0
15,CD7,0.0
1,CD7,0.0
1,CD7,0.0
0,CD7,0.0
5,CD7,0.0
7,CD7,0.0
11,CD7,0.0
10,CD7,0.0
1,CD7,0.0
0,CD7,0.0
10,CD7,0.0
5,CD7,0.0
10,CD7,0.0
7,CD7,0.0
13,CD7,0.0
1,CD7,0.0
1,CD7,0.0
1,CD7,0.9969436
1,CD7,2.0523996
1,CD7,0.0
8,CD7,0.0
6,CD7,0.0
2,CD7,0.0
5,CD7,0.0
4,CD7,0.0
13,CD7,0.0
9,CD7,3.1408665
9,CD7,2.885944
10,CD7,0.0
1,CD7,0.0
2,CD7,0.0
2,CD7,0.0
1,CD7,0.0
4,CD7,1.6940517
13,CD7,0.0
6,CD7,0.0
1,CD7,0.0
1,CD7,0.0
7,CD7,0.0
1,CD7,2.4951432
1,CD7,0.0
2,CD7,0.0
1,CD7,0.0
1,CD7,0.0
1,CD7,1.6207329
6,CD7,0.0
10,CD7,0.0
13,CD7,0.0
4,CD7,1.9431723
13,CD7,0.0
2,CD7,0.0
2,CD7,0.0
2,CD7,0.0
2,CD7,0.0
4,CD7,0.0
4,CD7,1.9740293
1,CD7,2.142939
4,CD7,0.0
1,CD7,0.0
6,CD7,0.0
4,CD7,2.073688
6,CD7,0.0
1,CD7,0.0
1,CD7,0.0
1,CD7,2.120244
1,CD7,0.0
2,CD7,0.0
9,CD7,0.0
4,CD7,1.8621773
7,CD7,0.0
10,CD7,0.0
4,CD7,0.0
4,CD7,2.3715003
6,CD7,0.0
4,CD7,1.4871929
6,CD7,0.0
13,CD7,0.0
1,CD7,0.0
17,CD7,0.0
9,CD7,2.470253
13,CD7,0.0
9,CD7,2.8287072
1,CD7,0.0
1,CD7,0.0
4,CD7,0.0
1,CD7,2.042993
1,CD7,0.0
0,CD7,2.345066
4,CD7,0.0
2,CD7,0.0
1,CD7,0.0
8,CD7,0.0
1,CD7,0.0
15,CD7,0.0
0,CD7,0.0
2,CD7,0.0
4,CD7,2.0804048
4,CD7,0.0
10,CD7,0.0
8,CD7,0.0
10,CD7,0.0
10,CD7,0.0
1,CD7,1.2418007
1,CD7,0.0
2,CD7,0.0
7,CD7,0.0
6,CD7,2.5402029
13,CD7,0.0
10,CD7,0.0
1,CD7,2.5984561
8,CD7,0.0
1,CD7,2.2250807
10,CD7,0.0
0,CD7,2.2585266
1,CD7,0.0
4,CD7,0.0
1,CD7,0.0
2,CD7,0.0
11,CD7,2.6311235
5,CD7,0.0
1,CD7,2.588532
4,CD7,0.0
2,CD7,0.0
10,CD7,0.0
7,CD7,0.0
1,CD7,0.0
6,CD7,0.0
0,CD7,0.0
15,CD7,0.0
4,CD7,0.0
2,CD7,0.0
1,CD7,0.0
7,CD7,0.0
1,CD7,2.2254488
7,CD7,0.0
1,CD7,0.0
1,CD7,2.9519544
1,CD7,0.0
15,CD7,0.0
2,CD7,0.8297846
2,CD7,0.0
10,CD7,0.0
2,CD7,0.0
10,CD7,0.0
1,CD7,0.0
0,CD7,0.0
6,CD7,0.0
6,CD7,0.0
4,CD7,0.0
2,CD7,0.0
0,CD7,2.4162781
11,CD7,1.3294765
9,CD7,0.0
8,CD7,0.0
11,CD7,0.0
1,CD7,0.0
10,CD7,0.0
2,CD7,0.0
7,CD7,0.0
1,CD7,2.5147595
2,CD7,0.0
4,CD7,1.2440813
1,CD7,1.6059271
1,CD7,0.0
2,CD7,0.0
1,CD7,0.0
0,CD7,0.0
4,CD7,2.9368918
1,CD7,0.0
13,CD7,0.0
0,CD7,1.5229024
9,CD7,0.0
1,CD7,0.0
1,CD7,0.0
5,CD7,0.0
4,CD7,0.0
7,CD7,0.0
0,CD7,0.0
1,CD7,0.0
4,CD7,0.0
4,CD7,0.0
1,CD7,0.0
4,CD7,0.0
4,CD7,3.019397
2,CD7,0.0
9,CD7,0.0
4,CD7,1.412467
0,CD7,0.0
0,CD7,0.0
4,CD7,1.6906164
4,CD7,0.0
10,CD7,0.0
1,CD7,0.0
2,CD7,0.0
2,CD7,0.0
1,CD7,0.0
15,CD7,0.0
12,CD7,0.0
1,CD7,0.0
11,CD7,0.0
1,CD7,0.0
15,CD7,0.0
10,CD7,0.0
15,CD7,0.0
5,CD7,0.0
11,CD7,0.0
11,CD7,0.0
1,CD7,0.0
15,CD7,0.0
10,CD7,0.0
12,CD7,0.0
1,CD7,0.0
1,CD7,0.0
13,CD7,0.0
7,CD7,0.0
2,CD7,0.0
1,CD7,0.0
6,CD7,0.0
15,CD7,0.0
6,CD7,0.0
13,CD7,0.0
10,CD7,0.0
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
15,CD7,0.0
11,CD7,0.0
5,CD7,0.0
7,CD7,0.0
4,CD7,0.0
1,CD7,2.546684
11,CD7,3.0584378
4,CD7,1.5874071
1,CD7,1.3911136
1,CD7,0.0
1,CD7,1.3638463
1,CD7,0.0
4,CD7,0.0
2,CD7,0.0
10,CD7,0.0
5,CD7,0.0
7,CD7,0.0
7,CD7,0.0
1,CD7,0.0
6,CD7,0.0
13,CD7,0.0
0,CD7,0.0
0,CD7,0.0
0,CD7,0.0
1,CD7,0.0
2,CD7,0.0
1,CD7,0.0
6,CD7,0.0
0,CD7,0.0
2,CD7,0.0
15,CD7,0.0
1,CD7,1.3402711
2,CD7,0.0
7,CD7,0.0
6,CD7,0.0
13,CD7,0.0
6,CD7,0.0
10,CD7,0.0
2,CD7,0.0
1,CD7,2.615516
1,CD7,0.0
2,CD7,0.0
11,CD7,0.0
6,CD7,0.0
6,CD7,0.79514927
0,CD7,0.0
1,CD7,0.0
6,CD7,0.0
2,CD7,0.0
7,CD7,0.0
11,CD7,3.614737
6,CD7,0.0
1,CD7,0.0
17,CD7,2.6166916
4,CD7,0.0
1,CD7,2.2126613
10,CD7,0.0
1,CD7,1.1630683
1,CD7,0.0
4,CD7,0.0
9,CD7,0.0
2,CD7,0.0
1,CD7,0.0
1,CD7,1.71634
5,CD7,0.0
13,CD7,0.0
1,CD7,0.0
1,CD7,0.0
1,CD7,2.9891067
1,CD7,0.0
0,CD7,0.0
1,CD7,0.0
1,CD7,2.4569795
10,CD7,0.0
1,CD7,0.0
17,CD7,0.0
2,CD7,0.0
4,CD7,0.9561026
1,CD7,0.0
1,CD7,0.0
1,CD7,1.2735008
0,CD7,2.5753508
1,CD7,1.2959955
4,CD7,0.0
0,CD7,1.3558826
1,CD7,1.4237311
4,CD7,0.0
2,CD7,0.0
1,CD7,0.0
16,CD7,0.0
1,CD7,0.0
1,CD7,0.0
2,CD7,0.0
1,CD7,1.4219387
13,CD7,0.0
4,CD7,1.064855
10,CD7,0.0
1,CD7,0.0
13,CD7,0.0
1,CD7,0.0
9,CD7,0.0
1,CD7,0.0
4,CD7,0.0
6,CD7,0.0
2,CD7,0.0
7,CD7,0.0
7,CD7,0.0
1,CD7,0.0
8,CD7,0.0
4,CD7,2.5616326
15,CD7,0.0
4,CD7,0.0
1,CD7,0.0
10,CD7,0.0
1,CD7,0.0
13,CD7,0.0
4,CD7,0.0
13,CD7,0.0
4,CD7,0.0
1,CD7,0.0
4,CD7,0.0
1,CD7,0.0
1,CD7,3.0945492
1,CD7,2.1796417
15,CD7,0.0
4,CD7,0.0
1,CD7,0.0
1,CD7,0.0
1,CD7,0.0
4,CD7,3.411139
13,CD7,0.0
1,CD7,2.3302724
13,CD7,0.0
1,CD7,2.649923
1,CD7,0.0
1,CD7,1.7564029
4,CD7,0.0
1,CD7,0.0
10,CD7,0.0
2,CD7,0.0
1,CD7,0.0
1,CD7,0.0
15,CD7,0.0
4,CD7,1.081445
1,CD7,1.5666871
7,CD7,0.0
10,CD7,0.0
4,CD7,0.0
1,CD7,0.0
0,CD7,0.0
10,CD7,0.0
13,CD7,0.0
13,CD7,0.0
4,CD7,1.9068357
9,CD7,1.5757478
8,CD7,0.0
1,CD7,0.0
13,CD7,2.256228
1,CD7,0.0
9,CD7,0.0
7,CD7,0.0
9,CD7,0.0
2,CD7,0.88204247
1,CD7,1.0892344
1,CD7,0.0
1,CD7,0.0
15,CD7,0.0
13,CD7,0.0
4,CD7,2.051956
11,CD7,2.6397386
10,CD7,0.0
13,CD7,0.0
1,CD7,0.0
1,CD7,2.3149176
1,CD7,0.0
7,CD7,0.0
4,CD7,0.0
1,CD7,0.0
4,CD7,0.0
13,CD7,0.0
13,CD7,0.0
10,CD7,0.0
6,CD7,0.0
8,CD7,0.0
6,CD7,2.9069579
6,CD7,0.0
11,CD7,2.879576
4,CD7,0.0
5,CD7,0.0
11,CD7,1.921457
9,CD7,0.0
4,CD7,1.0348034
12,CD7,0.0
7,CD7,0.0
4,CD7,2.2426646
6,CD7,2.5033476
1,CD7,2.9020646
8,CD7,0.0
4,CD7,0.0
4,CD7,2.4455945
0,CD7,0.0
8,CD7,0.0
2,CD7,0.0
8,CD7,0.0
6,CD7,2.7763467
9,CD7,0.0
9,CD7,0.0
4,CD7,1.6332155
4,CD7,1.2188286
2,CD7,0.0
2,CD7,0.0
4,CD7,2.1346803
5,CD7,0.0
7,CD7,0.0
4,CD7,0.0
4,CD7,1.3584538
6,CD7,0.0
7,CD7,0.0
16,CD7,0.0
6,CD7,0.0
1,CD7,0.0
4,CD7,1.9042375
4,CD7,2.2058036
9,CD7,0.0
13,CD7,0.0
8,CD7,0.0
7,CD7,0.0
1,CD7,2.3719406
6,CD7,0.0
6,CD7,0.0
6,CD7,0.0
11,CD7,1.6375397
1,CD7,0.0
6,CD7,0.0
9,CD7,0.0
5,CD7,0.0
6,CD7,0.0
6,CD7,0.0
1,CD7,0.0
10,CD7,0.0
13,CD7,0.0
7,CD7,0.0
6,CD7,0.0
2,CD7,0.0
4,CD7,0.0
12,CD7,0.0
1,CD7,2.8079755
5,CD7,0.0
10,CD7,0.0
6,CD7,0.0
8,CD7,0.0
17,CD7,0.0
6,CD7,0.0
1,CD7,3.031286
17,CD7,0.0
12,CD7,0.0
11,CD7,3.3542564
6,CD7,0.9814199
8,CD7,0.0
6,CD7,0.0
4,CD7,1.3915675
7,CD7,0.0
7,CD7,0.0
12,CD7,0.0
3,CD7,0.0
12,CD7,0.0
6,CD7,0.0
4,CD7,1.1049185
17,CD7,0.0
6,CD7,0.0
11,CD7,0.0
6,CD7,0.0
12,CD7,0.0
4,CD7,0.0
7,CD7,0.0
4,CD7,0.0
6,CD7,0.0
7,CD7,0.0
3,CD7,0.0
9,CD7,0.0
1,CD7,0.0
8,CD7,0.0
9,CD7,0.0
4,CD7,0.0
7,CD7,0.0
12,CD7,0.9120518
1,CD7,4.107437
4,CD7,0.0
9,CD7,0.0
2,CD7,0.0
4,CD7,0.0
17,CD7,0.0
4,CD7,2.448165
4,CD7,0.0
2,CD7,0.0
1,CD7,0.0
7,CD7,0.0
2,CD7,0.0
9,CD7,2.003975
6,CD7,2.6026897
4,CD7,0.0
5,CD7,0.0
4,CD7,1.226947
1,CD7,1.4837564
6,CD7,0.0
1,CD7,4.359526
6,CD7,0.0
6,CD7,0.0
6,CD7,0.0
6,CD7,0.0
17,CD7,0.0
6,CD7,2.931833
5,CD7,0.0
4,CD7,0.0
2,CD7,0.0
1,CD7,0.0
6,CD7,0.0
3,CD7,0.0
4,CD7,1.4454105
4,CD7,0.0
9,CD7,0.0
6,CD7,0.0
7,CD7,0.0
6,CD7,0.0
4,CD7,0.0
8,CD7,1.6763366
11,CD7,1.6253048
11,CD7,0.0
5,CD7,0.0
4,CD7,0.0
1,CD7,2.842295
6,CD7,0.0
5,CD7,0.0
7,CD7,0.0
4,CD7,0.0
9,CD7,0.0
6,CD7,0.0
17,CD7,0.0
4,CD7,0.0
5,CD7,0.0
8,CD7,0.0
1,CD7,0.0
4,CD7,1.9010831
1,CD7,0.0
8,CD7,0.0
5,CD7,0.0
17,CD7,0.0
17,CD7,1.9831597
5,CD7,0.0
1,CD7,2.8392575
1,CD7,2.3157403
6,CD7,0.0
4,CD7,0.0
6,CD7,0.0
4,CD7,2.2866318
17,CD7,0.0
8,CD7,0.0
12,CD7,0.0
1,CD7,0.0
8,CD7,0.0
12,CD7,0.0
4,CD7,0.0
4,CD7,0.0
9,CD7,0.0
6,CD7,0.0
4,CD7,2.2029338
1,CD7,0.0
17,CD7,0.0
11,CD7,2.4256234
17,CD7,1.9629009
6,CD7,0.0
1,CD7,2.6975112
11,CD7,0.0
4,CD7,1.4556597
0,CD7,0.0
7,CD7,0.0
1,CD7,1.9995451
6,CD7,0.0
6,CD7,0.0
2,CD7,0.0
4,CD7,1.8035223
7,CD7,0.0
4,CD7,2.3799093
6,CD7,0.0
9,CD7,1.9184766
4,CD7,0.0
6,CD7,0.0
17,CD7,0.0
6,CD7,0.0
4,CD7,0.0
9,CD7,0.0
3,CD7,0.0
8,CD7,0.0
6,CD7,0.0
2,CD7,0.0
4,CD7,3.9781113
6,CD7,0.0
2,CD7,0.4299821
6,CD7,0.0
1,CD7,2.0312505
9,CD7,0.0
1,CD7,0.0
1,CD7,1.5627993
4,CD7,0.0
9,CD7,0.0
2,CD7,0.0
7,CD7,0.0
6,CD7,0.0
9,CD7,0.0
4,CD7,2.24975
8,CD7,0.0
1,CD7,1.6060864
7,CD7,0.0
9,CD7,0.0
1,CD7,0.0
12,CD7,0.0
5,CD7,0.0
4,CD7,0.0
1,CD7,2.5881526
17,CD7,0.0
8,CD7,0.0
4,CD7,0.0
6,CD7,2.8607407
11,CD7,3.1541922
17,CD7,0.0
6,CD7,0.0
6,CD7,0.0
7,CD7,0.0
11,CD7,2.2818797
9,CD7,0.0
6,CD7,2.913524
17,CD7,0.0
1,CD7,0.0
4,CD7,0.0
1,CD7,0.0
3,CD7,0.0
7,CD7,0.0
6,CD7,0.0
7,CD7,0.0
2,CD7,0.0
17,CD7,0.0
6,CD7,0.0
4,CD7,0.0
1,CD7,0.0
5,CD7,0.0
4,CD7,0.0
11,CD7,2.8958123
8,CD7,0.0
4,CD7,2.2348332
1,CD7,2.5057554
6,CD7,0.0
2,CD7,0.0
6,CD7,0.0
11,CD7,2.6182616
6,CD7,0.0
7,CD7,0.0
9,CD7,2.964363
4,CD7,2.199539
1,CD7,0.0
6,CD7,0.0
6,CD7,3.2689776
11,CD7,1.5733194
9,CD7,0.0
9,CD7,1.7532386
7,CD7,0.0
11,CD7,2.1852262
4,CD7,0.0
0,CD7,0.0
7,CD7,0.0
6,CD7,0.0
6,CD7,0.0
6,CD7,2.5934799
2,CD7,0.0
6,CD7,0.0
9,CD7,0.0
1,CD7,0.0
8,CD7,0.0
2,CD7,0.0
7,CD7,0.0
11,CD7,2.889145
7,CD7,0.0
6,CD7,0.0
9,CD7,2.3166554
9,CD7,0.0
1,CD7,2.8548582
9,CD7,0.0
5,CD7,0.0
6,CD7,0.0
6,CD7,0.0
6,CD7,0.0
4,CD7,1.6987807
7,CD7,0.0
6,CD7,0.0
6,CD7,0.0
8,CD7,0.0
17,CD7,0.0
0,CD7,0.0
17,CD7,0.0
9,CD7,0.0
7,CD7,0.0
6,CD7,0.0
6,CD7,0.0
8,CD7,0.0
17,CD7,0.0
11,CD7,2.9103842
7,CD7,1.177868
7,CD7,0.0
1,CD7,0.0
7,CD7,0.0
2,CD7,0.0
4,CD7,1.9874947
4,CD7,0.0
9,CD7,2.497187
12,CD7,0.0
1,CD7,2.1062796
6,CD7,0.0
8,CD7,0.0
3,CD7,0.0
6,CD7,0.0
11,CD7,2.090279
2,CD7,0.0
9,CD7,0.0
7,CD7,0.0
17,CD7,0.0
12,CD7,0.0
3,CD7,0.0
6,CD7,0.0
6,CD7,0.0
2,CD7,0.0
11,CD7,2.7487402
1,CD7,2.2771552
5,CD7,0.0
1,CD7,0.0
8,CD7,0.0
5,CD7,0.0
5,CD7,0.0
1,CD7,2.6519046
1,CD7,0.0
17,CD7,2.1356666
7,CD7,0.0
1,CD7,0.0
0,CD7,0.0
4,CD7,3.0374074
4,CD7,0.0
6,CD7,0.0
8,CD7,0.0
1,CD7,0.0
6,CD7,0.0
6,CD7,0.0
7,CD7,0.0
1,CD7,0.0
4,CD7,0.0
4,CD7,1.5973877
1,CD7,0.0
17,CD7,0.0
1,CD7,0.0
9,CD7,0.0
1,CD7,0.0
9,CD7,0.0
7,CD7,0.0
17,CD7,0.0
8,CD7,0.0
6,CD7,2.6852047
8,CD7,0.0
4,CD7,2.4000192
6,CD7,0.0
7,CD7,0.0
6,CD7,0.0
6,CD7,0.0
6,CD7,0.0
3,CD7,0.0
1,CD7,0.0
6,CD7,0.0
5,CD7,0.0
1,CD7,0.0
5,CD7,0.0
6,CD7,0.0
7,CD7,0.0
4,CD7,2.1185787
6,CD7,0.0
17,CD7,0.0
1,CD7,1.8198011
1,CD7,2.3924584
6,CD7,0.0
9,CD7,0.0
9,CD7,0.0
6,CD7,0.88175213
6,CD7,0.0
7,CD7,0.0
12,CD7,0.0
6,CD7,0.0
8,CD7,0.0
7,CD7,0.0
5,CD7,0.0
4,CD7,0.0
7,CD7,0.0
11,CD7,2.6630013
12,CD7,0.0
1,CD7,0.0
12,CD7,0.0
7,CD7,0.0
4,CD7,0.0
12,CD7,0.0
1,CD7,2.9866014
1,CD7,2.930153
4,CD7,1.2531202
6,CD7,0.0
5,CD7,0.0
6,CD7,0.0
5,CD7,0.0
12,CD7,0.0
6,CD7,0.0
6,CD7,0.0
1,CD7,0.0
7,CD7,0.0
12,CD7,0.0
9,CD7,2.0810182
17,CD7,0.0
6,CD7,0.0
0,CD7,0.0
1,CD7,2.5873184
6,CD7,1.7611761
11,CD7,0.0
6,CD7,2.611999
9,CD7,0.0
4,CD7,0.0
1,CD7,2.248107
12,CD7,1.4618235
7,CD7,0.0
6,CD7,0.0
17,CD7,1.6407174
13,CD7,0.0
9,CD7,0.0
1,CD7,0.0
6,CD7,0.0
11,CD7,3.032789
6,CD7,0.0
6,CD7,2.9234643
0,CD7,0.0
7,CD7,0.0
6,CD7,0.0
1,CD7,1.8503319
6,CD7,0.0
4,CD7,3.1205769
1,CD7,1.1776348
6,CD7,0.0
4,CD7,0.0
6,CD7,0.0
12,CD7,0.0
17,CD7,2.1570113
12,CD7,0.0
4,CD7,0.0
6,CD7,0.0
5,CD7,0.0
6,CD7,0.58197963
